"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","piSL%","pivCU","pivFA","pivSI","pivSL","piCU-X","piFA-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwSI","piwSL","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Eduardo Salazar",23135,"2024-09-27","PHI",24,2024,"WSN","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.8148850050895,29.9783111930123,2,0,1,0,0,0,1,9,2,7,9,0.00479198945686221,0,0.00479198945686221,0.49099999666214,0.0509864985942841,0.0578666664659977,0.105200000107288,0.105200000107288,0.0284000001847744,1,1,0.0886204168200493,-0.00580953882212673,0,0,0.88888889,94.875,0.11111111,87,NA,0.517313480377197,0.173169538378716,6.46641850471497,17.3169538378716,0.6,0.75,0.66666667,1,1,1,0.44444444,0.66666667,0,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-0.215703112487714,72.49858,39.76073,75.93311,46.50894,47.73388,46.67907,26.17749,42.79112,33.34537,53.77257,40.32913,56.44362,-0.10896,3.91365,NA,NA,NA,NA,NA,NA,103.18,148.2,109.72,88.88,111.94,112.28,95.86,80.06,80.1,92.8333333333333,116.455555555556,108.135555555556,0.22222222,0.66666667,0.11111111,NA,NA,95.9499969482422,94.5833333333333,87.3000030517578,NA,NA,-6.82562685012817,-9.39310582478841,2.47174739837646,NA,NA,8.54747581481934,2.79618199666341,-1.72201120853424,NA,NA,0.23420649766922,0.289117116481066,0.175375327467918,NA,NA,11.710324883461,4.81861860801776,17.5375327467918,NA,NA,0.66666667,0.66666667,0.66666667,1,1,1,0.66666667,22.16666667,NA,0.22222222,0.66666667,0.11111111,NA,96.5988464355469,95.1908976236979,87.8796997070312,NA,-6.60712003707886,-9.35799789428711,2.65799999237061,NA,7.63930988311768,2.03780873616536,-2.59606003761292,NA,0.23420649766922,0.289117116481066,0.175375327467918,NA,11.710324883461,4.81861860801776,17.5375327467918,0.5,0.8,0.66666667,1,1,1,0.55555556,2,91.9268646240234,-17.1120204925537,0,0,103.086,1,0.5,"2024-09-27",0
"Eduardo Salazar",23135,"2024-09-25","KCR",24,2024,"WSN","H",26,0,0,18,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,27,0,0.5,0,2,0,1,0,1,0,0,0,0,0,NA,0,1,3,1,0.33333333,3.1664797782898,14.8335202217102,3.1664797782898,439.378481443274,77.8828542400936,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,3,5,8,-0.220167979598045,-0.220167979598045,0,-2.37800002098083,-0.246936663985252,1.28733336925507,0.962000012397766,0.962000012397766,0.650400042533875,1,1,-0.163981810212135,-0.00704458035323063,0,1,0.625,93.8,0.375,86,NA,-0.925784885883331,-0.760244190692902,-18.5156977176666,-25.3414730230967,0,0.6,0.375,NA,1,1,0.625,0.33333333,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,6.23235653852924,NA,NA,NA,42.35465,61.92492,35.9697,20,51.00527,20,32.80304,57.72087,24.92779,1.19379,5.86778,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.32,99.58,119.92,80.54,81.9,75.14,100.4025,92.95,103.1275,NA,0.625,0.375,NA,NA,NA,93.6200012207031,85.8333333333333,NA,NA,NA,-9.92420043945313,2.95807997385661,NA,NA,NA,2.40230922698975,1.30326620737712,NA,NA,NA,-0.940571766346693,-0.767381336539984,NA,NA,NA,-18.8114353269339,-25.5793778846661,NA,NA,0,0.6,0.375,NA,1,1,0.625,17,NA,NA,0.625,0.375,NA,NA,94.0480590820312,86.2510681152344,NA,NA,-9.83998031616211,3.22250016530355,NA,NA,1.39193620681763,0.425774335861206,NA,NA,-0.940571766346693,-0.767381336539984,NA,NA,-18.8114353269339,-25.5793778846661,0,0.6,0.375,NA,1,1,0.625,3,102.885904947917,6.45799191792806,0,0,111.992,2,0.66666667,"2024-09-25",0
"Eduardo Salazar",23135,"2024-09-22","@CHC",24,2024,"WSN","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,1,0,0.5,0.5,0,0,0,0,7,11,18,0.00265202997252345,-0.00237601040862501,0.00502804014831781,0.468999981880188,0.0502679534256458,0.0581599958240986,0.0443999990820885,0.0443999990820885,0.0199999995529652,1,1,0.0275660995393991,0.0180327684616295,0,0,0.5,94.66666667,0.5,86.77777778,NA,0.208182841539383,-0.228145629167557,2.31314268377092,-2.53495143519508,0.25,0.83333333,0.44444444,0.66666667,0.6,0.625,0.33333333,1,0.16666667,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.367010005064831,38.92328,33.39459,59.881,61.31549,35.96626,66.78366,61.6374,53.98152,68.55917,61.7579,45.47187,74.70733,-0.60506,3.1695,NA,NA,NA,NA,NA,NA,92.36,103.36,71.94,111.9,120.88,115.12,103.36,130.06,129.4,103.287777777778,121.576666666667,112.664444444444,0.16666667,0.33333333,0.5,NA,NA,95,94.1500040690104,86.6999986436632,NA,NA,-7.55947176615397,-9.40655581156413,2.74703407287598,NA,NA,8.08204142252604,3.75746536254883,0.789882553948296,NA,NA,-0.0181867033243179,0.228575073182583,-0.232687689363956,NA,NA,-0.606223444143931,3.80958455304305,-2.58541877071063,NA,NA,0.22222222,0.66666667,0.44444444,0.5,0.66666667,0.625,0.5,19.71428571,NA,0.22222222,0.27777778,0.5,NA,95.173828125,94.3463195800781,86.9517144097222,NA,-7.2120623588562,-9.20072784423828,3.36872545878092,NA,6.50214767456055,2.06292133331299,-0.366595851050483,NA,-0.0424296371638775,0.252818007022142,-0.232687689363956,NA,-1.06074092909694,5.05636014044285,-2.58541877071063,0.125,0.7,0.44444444,0,0.71428571,0.625,0.55555556,2,87.0981216430664,24.5018272399902,0,0,101.034,1,0.5,"2024-09-22",0
"Eduardo Salazar",23135,"2024-09-20","@CHC",24,2024,"WSN","A",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,3,2,2,0,1,0,0,1,0,0,0,13.500014081612,40.5000422448361,0,0,0,4,1,0,1,0,0,0,0,0.16666667,-0.16666667,6.17789573778489,0,0.6,6.00000625849423,0.6,0.5,7.66648447216047,19.3335436910636,9.93449944721724,659.068409626833,186.035897831268,241.863850994261,4,0,0.8,0.2,1,0,0,0,9,14,23,-0.148731976747513,-0.179503992199898,0.0307720154523849,-1.94599997997284,-0.208574488759041,0.784971475601196,0.716400027275085,0.716400027275085,0.376399993896484,1,1,-0.116101540625095,-0.0733728305724077,0,1,0.56521739,94.92307692,0.43478261,87.2,NA,-0.217350646853447,-1.0265257358551,-1.67192805271882,-10.265257358551,0.25,1,0.47826087,0.5,0.85714286,0.72727273,0.30434783,0.5,0.13043478,2,2,1,1,3,1,5,0.4,0.4,0.2,0.2,0.6,0.2,2.59760092457493,62.96066,38.29271,77.42204,34.15854,41.91262,41.98501,39.90535,43.25047,47.73018,44.2239,40.81882,54.93436,0.48426,4.80348,NA,NA,NA,NA,NA,NA,80.4,138,110.64,95.02,76.64,76.94,101.8,99.16,102.44,94.7895652173913,99.7704347826087,95.3530434782609,0.2173913,0.34782609,0.43478261,NA,NA,95.6200012207031,94.4875030517578,87.1299987792969,NA,NA,-6.5306282043457,-9.14895439147949,1.76034984588623,NA,NA,7.22286529541016,3.06608390808105,0.865795135498047,NA,NA,0.190496765077114,-0.415598712861538,-1.04301878064871,NA,NA,3.80993530154228,-5.19498391076922,-10.4301878064871,NA,NA,0.28571429,0.77777778,0.47826087,0.5,0.85714286,0.72727273,0.39130435,18.82352941,NA,0.2173913,0.34782609,0.43478261,NA,95.8901611328125,94.7316513061523,87.3148559570313,NA,-6.07697219848633,-8.62447071075439,2.33766708374023,NA,6.45830841064453,1.98642528057098,-0.146772623062134,NA,0.190496765077114,-0.415598712861538,-1.04301878064871,NA,3.80993530154228,-5.19498391076922,-10.4301878064871,0.25,0.72727273,0.47826087,0.33333333,0.875,0.72727273,0.47826087,5,92.8599731445313,11.3567741394043,0,0,106.615,2,0.4,"2024-09-20",0
"Eduardo Salazar",23135,"2024-09-17","@NYM",24,2024,"WSN","A",26,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,2,1,1,0,0,0,0,0,0,1,6.75000160932579,0,13.5000032186516,1,0,0,3,1,1,0,0,0,0,0.16666667,0,0.16666667,2.67617353719961,0,0.333333333333333,1.50000035762795,0.4,0.5,1.66647942066184,5.08352218866395,2.80048599569648,164.766969824734,41.8318687186158,69.4652537965709,3,0.2,0.6,0.2,0,0,0,0,6,14,20,-0.0142960036173463,-0.0435259565711021,0.0292299538850784,-0.327000021934509,-0.0355628132820129,0.213200002908707,0.200399994850159,0.220399990677834,0.0751999989151955,1,1,-0.0629830881953239,-0.0040713368623901,0,0,0.65,94.76923077,0.35,88.42857143,NA,-0.23539774119854,-0.37828055024147,-1.81075185537338,-5.40400786059243,0.45454545,0.55555556,0.5,0.8,0.8,0.8,0.45,0.66666667,0.1,2,0,3,0,2,3,5,0.4,0,0.6,0,0.4,0.6,2.36884440366488,NA,NA,NA,78.49577,79.2454,63.49749,58.51165,53.79121,67.65331,80,70.14863,74.84033,-1.75459,1.44521,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.46,123.52,158.18,112.08,122.88,125.12,123.377,123.296,146.609,NA,0.65,0.35,NA,NA,NA,94.8769249549279,88.4571446010045,NA,NA,NA,-11.3257258488582,1.99163695744106,NA,NA,NA,2.0045223236084,0.0929063814026969,NA,NA,NA,-0.23662144690752,-0.381006628274918,NA,NA,NA,-1.82016497621169,-5.44295183249882,NA,NA,0.25,0.66666667,0.5,0.5,0.875,0.8,0.6,17.42857143,NA,NA,0.65,0.35,NA,NA,94.713857797476,88.2769426618304,NA,NA,-11.0053077110877,2.6445198059082,NA,NA,0.813343781691331,-0.834048407418387,NA,NA,-0.23662144690752,-0.381006628274918,NA,NA,-1.82016497621169,-5.44295183249882,0.36363636,0.66666667,0.5,0.75,0.83333333,0.8,0.45,5,93.9649536132813,-7.08660888671875,1,0.2,107.206,3,0.6,"2024-09-17",0
"Eduardo Salazar",23135,"2024-09-15","MIA",24,2024,"WSN","H",26,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,3,2,1,1,1,0,0,0,0,0,1,27.000028163224,0,54.0000563264481,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,27.000028163224,0.666666666666667,6.00000625849423,1,1,36.1665142000081,-9.16648603678403,1.70250346990911,659.068409626833,871.005173908709,42.9317115654489,0,0.5,0,0.5,0,1,0,0,2,6,8,-0.129232034087181,-0.172892034053802,0.0436599999666214,-1.02300000190735,-0.106230527162552,1.43573331832886,1.33200001716614,1.33200001716614,2.31480002403259,1,1,-0.107131384313107,0.0171202154996652,0,1,0.5,94.25,0.5,87.5,NA,-1.29349648952484,-0.314550131559372,-32.337412238121,-7.8637532889843,0.33333333,0.6,0.5,0,1,0.75,0.625,0.66666667,0.125,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,32.1153743348578,NA,NA,NA,80,54.10942,80,24.83016,40.04355,20.18284,77.32711,47.7771,80,-1.57232,1.71861,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.88,142.96,153.64,97.32,114.42,108.98,102.1,128.69,131.31,NA,0.5,0.5,NA,NA,NA,93.875,87.3000030517578,NA,NA,NA,-9.31402397155762,1.83531069755554,NA,NA,NA,2.28303241729736,-2.41003727912903,NA,NA,NA,-1.29328706488013,-0.320371575653553,NA,NA,NA,-32.3321766220033,-8.00928939133883,NA,NA,0.33333333,0.6,0.5,0,1,0.75,0.625,18.8,NA,NA,0.5,0.5,NA,NA,94.2615737915039,87.6730804443359,NA,NA,-8.79679298400879,2.33855247497559,NA,NA,1.28917694091797,-3.41434741020203,NA,NA,-1.29328706488013,-0.320371575653553,NA,NA,-32.3321766220033,-8.00928939133883,0.33333333,0.6,0.5,0,1,0.75,0.625,2,105.755233764648,16.2686729431152,1,0.5,107.727,2,1,"2024-09-15",0
"Eduardo Salazar",23135,"2024-09-13","MIA",24,2024,"WSN","H",26,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.333333333,0,3,0,0,0,1,0,0,0,0,0,-1.18327091598511,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8828542400936,78.3097583844777,3,0,1,0,0,0,0,0,8,9,17,0.0794720351696014,-0.059803981333971,0.139276027679443,0.49099999666214,0.0509865060448647,1.51253342628479,1.45160007476807,1.45160007476807,1.73000001907349,1,1,0.0348733179271221,0.0176690152131161,1,0,0.8125,93.69230769,0.1875,86,0.05882353,0.635323405265808,-0.0680228620767593,4.88710311742929,-2.26742873589198,0.11111111,0.71428571,0.375,1,0.8,0.83333333,0.4375,NA,0.05882353,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,1.36438903894052,NA,NA,NA,48.99415,41.11907,49.3774,20,65.56532,20,37.64227,43.20778,34.64379,0.89315,5.41682,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.42,108.62,130.92,89.46,36.1,42.92,115.4275,95.0225,114.42,NA,0.8125,0.1875,NA,NA,NA,93.6000037560096,86.0333353678385,NA,NA,NA,-10.0908602201022,4.13423188527425,NA,NA,NA,3.19953038142278,1.27489693959554,NA,NA,NA,0.647194258868694,-0.0699043124914169,NA,NA,NA,4.97841737591303,-2.3301437497139,NA,NA,0.16666667,0.5,0.375,1,0.8,0.83333333,0.625,20.57142857,NA,NA,0.8125,0.1875,NA,NA,93.7122802734375,86.1117045084635,NA,NA,-9.61399899996244,4.98777008056641,NA,NA,2.0290091587947,0.246630032857259,NA,NA,0.63638848811388,-0.0699043124914169,NA,NA,4.89529606241446,-2.3301437497139,0.16666667,0.5,0.375,1,0.8,0.83333333,0.625,3,83.5868326822917,-36.2647832234701,0,0,95.9457,1,0.33333333,"2024-09-13",0
"Eduardo Salazar",23135,"2024-09-08","@PIT",24,2024,"WSN","A",26,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,2,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.8148850050895,29.9783111930123,1,0.666666666,0.333333333,0,0,0,1,9,3,6,9,0.00135202286764979,-0.00083796022227034,0.00218998314812779,0.521000027656555,0.0519182868301868,0.0278499983251095,0.0237999986857176,0.0237999986857176,NA,0,1,0.0416214466094971,0.00692515838009151,0,0,0.66666667,94.33333333,0.33333333,87.66666667,NA,-0.100109577178955,0.522505640983582,-1.66849295298258,17.4168546994527,0.4,0.5,0.44444444,1,1,1,0.44444444,0.75,0,0,3,0,1,2,0,3,0,1,0,0.33333333,0.66666667,0,7.43170935581118,NA,NA,NA,67.43513,52.51843,59.6072,36.09907,55.95998,59.9938,62.7721,53.18101,67.84275,-0.66807,3.07499,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.44,123.36,134.64,113.44,104.86,115,112.773333333333,117.193333333333,128.093333333333,NA,0.66666667,0.33333333,NA,NA,NA,94.2166646321615,87.5999959309896,NA,NA,NA,-9.44863192240397,0.171351710955302,NA,NA,NA,3.00892607371012,-2.37585242589315,NA,NA,NA,-0.103142492473125,0.529005393385887,NA,NA,NA,-1.71904154121876,17.6335131128629,NA,NA,0.25,0.6,0.44444444,1,1,1,0.55555556,18.2,NA,NA,0.66666667,0.33333333,NA,NA,94.0517374674479,87.4349975585938,NA,NA,-9.27386665344238,0.883668979008993,NA,NA,1.96535698572795,-3.61459668477376,NA,NA,-0.103142492473125,0.529005393385887,NA,NA,-1.71904154121876,17.6335131128629,0.25,0.6,0.44444444,1,1,1,0.55555556,3,86.3540852864583,11.5517768859863,0,0,109.015,2,0.66666667,"2024-09-08",0
