"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CH%","CHv","XX%","wFB","wCT","wCH","wFB/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Huascar Brazoban",6107,"2024-07-27","@MIL",20,2024,"MIA","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.3471082248025,-18.3531359984531,1,0,1,0,0,0,0,0,4,9,13,0.0277960002422333,0,0.0277960002422333,0.499000012874603,0.051258347928524,0.365466684103012,0.598200023174286,0.598200023174286,0.43860000371933,1,1,0.0763289704918861,-0.000272789583208366,0,0,0.38461538,96.2,0.38461538,89.8,0.23076923,90.66666667,NA,0.115586347877979,0.0992253571748734,0.507263362407684,2.31172695755959,1.98450714349747,16.9087787469228,0.2,0.375,0.30769231,1,0.66666667,0.75,0.61538462,0.66666667,0.07692308,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.6322213160051,38.26251,53.3256,44.23471,58.38,55.02528,58.27118,39.99499,61.57259,22.05375,20.19975,45.79539,28.22459,36.81305,53.42247,34.45115,0.94467,5.4941,108.2,82.98,100.12,82.16,76.02,55.24,99.56,83,87.1,112.76,102.74,109.5,102.615384615385,88.9769230769231,91.3676923076923,0.23076923,0.38461538,0.15384615,0.23076923,96.1666666666667,89.7400024414062,96.4000015258789,90.6333312988281,-5.27773729960124,-2.1626371383667,-9.98385810852051,-9.39712778727213,8.20735422770182,3.3962890625,4.82179832458496,0.949684619903564,0.124917026609182,0.100234713405371,-0.00859971717000008,0.513913527131081,4.16390088697275,2.00469426810741,-0.429985858500004,17.1304509043694,0.2,0.375,0.30769231,1,0.66666667,0.75,0.61538462,16.3,0.23076923,0.23076923,0.15384615,0.15384615,0.23076923,90.6844278971354,96.233896891276,91.1309051513672,96.4731979370117,88.8927307128906,-9.19855626424154,-4.90056355794271,-0.923413515090942,-10.1110095977783,-2.24832820892334,-0.238863527774811,7.48623339335124,5.05235481262207,3.68913006782532,-0.129747887452443,0.513913527131081,0.124917026609182,0.104586027562618,-0.00859971717000008,-0.00435131415724754,17.1304509043694,4.16390088697275,5.22930137813091,-0.429985858500004,-0.145043805241585,0.2,0.375,0.30769231,1,0.66666667,0.75,0.61538462,1,80.0032501220703,-42.5539932250977,0,0,80.0033,0,0,"2024-07-27",0
"Huascar Brazoban",6107,"2024-07-26","@MIL",20,2024,"MIA","A",34,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9684653293782,29.9783111930123,2,0,1,0,0,0,1,9,6,9,15,0.0509460009634495,0,0.0509460009634495,0.499000012874603,0.051258347928524,0.66839998960495,1.04779994487762,1.04779994487762,0.43860000371933,1,1,0.076530747115612,-0.000309918636005796,0,0,0.57142857,95.875,0.28571429,90.5,0.14285714,91,0.06666667,0.156998664140701,0.455000013113022,0.102289795875549,1.96248330175877,11.3750003278255,5.11448979377747,0.28571429,0.57142857,0.42857143,1,0.5,0.66666667,0.5,0.33333333,0.13333333,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.222353379893029,44.23668,58.10779,53.66135,20,48.67928,20,20,48.19502,20,80,45.97772,80,40.50206,48.08834,49.96895,0.71548,5.15031,131.58,82.12,93.56,87.34,73.26,57.14,86.9,61.58,58.06,69.82,222.16,231.34,88.5285714285714,113.731428571429,112.377142857143,0.28571429,0.28571429,0.28571429,0.14285714,96,90.5750045776367,95.9250030517578,90.8000030517578,-5.75790309906006,-0.637967884540558,-8.9097146987915,-8.80791854858398,8.04596138000488,4.45760726928711,4.22559452056885,0.656773149967194,0.296492103487253,0.462441757321358,-0.139561977237463,0.103569999337196,7.41230258718133,11.5610439330339,-3.48904943093657,5.17849996685982,0.16666667,0.625,0.42857143,1,0.6,0.66666667,0.57142857,15.33333333,0.14285714,0.28571429,0.28571429,0.28571429,NA,90.9223022460938,96.1124267578125,90.6730728149414,96.0505752563477,NA,-8.84957504272461,-5.66155242919922,-0.205286681652069,-8.94198036193848,NA,-0.71038544178009,7.22435474395752,3.36454510688782,3.36672258377075,NA,0.103569999337196,0.293296121060848,0.462441757321358,-0.139561977237463,NA,5.17849996685982,7.33240302652121,11.5610439330339,-3.48904943093657,NA,0.33333333,0.5,0.42857143,0.5,0.75,0.66666667,0.57142857,2,83.8484802246094,-28.8466377258301,0,0,101.453,1,0.5,"2024-07-26",0
"Huascar Brazoban",6107,"2024-07-24","BAL",20,2024,"MIA","H",34,0,0,0,1,0,0,0,0,0,0,1,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,1,1,1,1,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,78.284038883559,133.117981382682,1,0.333333333,0.333333333,0.333333333,1,0,0,0,4,6,10,-0.164779990911484,-0.302919983863831,0.138139992952347,-1.39999985694885,-0.139303490519524,2.81066656112671,1.70200002193451,3.40400004386902,1.54399991035461,1,1,-0.040493231266737,-0.0181334280426578,0,1,0.2,95.5,0.4,89,0.4,89.5,NA,0.025712575763464,0.209351256489754,-0.513751208782196,1.2856287881732,5.23378141224384,-12.8437802195549,0.33333333,0.75,0.5,0.5,0.66666667,0.6,0.4,0.66666667,0.2,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,4.28588464118939,70.45095,55.84102,67.4786,NA,NA,NA,20.63599,60.74016,20,20,46.57981,29.67405,39.4028,57.56995,37.36388,0.78378,5.25276,88.54,131.84,131.22,NA,NA,NA,98.9,105.74,110.56,89.84,69.56,64.9,91.132,101.708,100.56,NA,0.4,0.2,0.4,NA,88.8499984741211,95.5500030517578,89.5,NA,-0.585283219814301,-10.3332061767578,-8.85428905487061,NA,4.43803691864014,5.39108562469482,1.00273907184601,NA,0.193636540323496,0.0259272046387196,-0.517592962831259,NA,4.8409135080874,1.29636023193598,-12.9398240707815,0.33333333,0.75,0.5,0.5,0.66666667,0.6,0.4,16.85714286,0.4,NA,0.4,0.2,NA,89.6144485473633,NA,88.9496765136719,95.6910018920898,NA,-8.67743968963623,NA,-0.200464010238647,-10.2409496307373,NA,-0.512297987937927,NA,3.10043001174927,3.94071483612061,NA,-0.517592962831259,NA,0.193636540323496,0.0259272046387196,NA,-12.9398240707815,NA,4.8409135080874,1.29636023193598,NA,0.25,0.66666667,0.5,1,0.5,0.6,0.6,3,83.0633036295573,30.0733820597331,0,0,93.2894,0,0,"2024-07-24",0
"Huascar Brazoban",6107,"2024-07-22","NYM",20,2024,"MIA","H",34,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,3,0,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,29.9684653293782,84.7864770217853,0.333333333,0,0.25,0.75,0,0,1,4.5,9,14,23,0.0480599999427795,0,0.0480599999427795,1.0440000295639,0.103880599141121,0.311666667461395,0.409999996423721,0.449999988079071,0.513999998569489,1,1,0.154444456100464,-0.000241248121116783,0,0,0.30434783,95.57142857,0.47826087,88.63636364,0.2173913,89.2,NA,0.520744383335114,1.07785439491272,-0.104418657720089,7.43920547621591,9.79867631738836,-2.08837315440178,0.30769231,0.7,0.47826087,0.25,0.71428571,0.54545455,0.43478261,0.33333333,0.2173913,1,2,1,0,4,0,4,0.25,0.5,0.25,0,1,0,-0.453804316305952,20,54.10058,20,64.13667,43.00361,80,20,73.01507,20,51.45854,44.56745,28.43863,39.54332,50.74765,20,0.77505,5.23967,88.26,47.1,53.18,71.54,126.92,115.32,104.26,99.5,110.88,102.52,136.94,141.98,92.8365217391304,111.975652173913,114.175652173913,0.2173913,0.47826087,0.08695652,0.2173913,95.0799987792969,88.7000011097301,96.5,89.5,-5.54469528198242,-0.166703592647206,-10.4752864837646,-8.24647750854492,8.43117828369141,4.34197200428356,3.99405169487,0.601882028579712,0.511021487414837,1.09206287935376,0.0151214338839054,-0.106733541935682,10.2204297482967,9.92784435776147,0.756071694195271,-2.13467083871365,0.25,0.72727273,0.47826087,0.33333333,0.625,0.54545455,0.47826087,16.29411765,0.2173913,0.2173913,0.34782609,0.08695652,0.13043478,89.4694396972656,95.0678588867188,89.0824279785156,96.491943359375,87.6024373372396,-8.12016220092773,-5.11492614746094,0.495408117771149,-10.3381004333496,-0.0799693365891774,-1.05044994354248,7.13239822387695,2.85485863685608,2.46086001396179,2.62624327341715,-0.106733541935682,0.511021487414837,0.713231980800629,0.0151214338839054,0.378830898553133,-2.13467083871365,10.2204297482967,8.91539976000786,0.756071694195271,12.6276966184378,0.25,0.72727273,0.47826087,0.33333333,0.625,0.54545455,0.47826087,4,87.7968978881836,25.729076385498,0,0,90.7932,0,0,"2024-07-22",0
"Huascar Brazoban",6107,"2024-07-20","NYM",20,2024,"MIA","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.9684653293782,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,11,17,0.0544600151479244,-0.0345599986612797,0.0890200138092041,0.522000014781952,0.0519402995705605,1.22900009155273,0.927999973297119,0.927999973297119,0.688000023365021,1,1,0.0288927853107452,0.0154196728593099,0,0,0.41176471,96.28571429,0.35294118,87.66666667,0.23529412,90.75,NA,0.306517839431763,0.202530845999718,-0.244780540466309,4.37882627759661,3.3755140999953,-6.11951351165771,0.45454545,0.33333333,0.41176471,0.4,1,0.57142857,0.35294118,0.25,0.17647059,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,3.01008425913543,48.9959,76.41679,54.93543,77.97515,45.85363,80,54.48201,80,45.24856,29.68933,45.08546,20,49.638,63.34919,40.1686,0.1479,4.29894,119.64,97.96,118.14,83.5,122.14,120.98,111.76,147.04,163.98,121.8,97.14,100.32,112.170588235294,113.485882352941,123.137647058824,0.17647059,0.35294118,0.23529412,0.23529412,95.9000040690104,87.7999979654948,96.5250015258789,90.6750030517578,-6.25823148091634,-0.766438484191895,-10.859302520752,-9.40843105316162,8.8883736928304,3.73891131083171,3.52236032485962,1.13917684555054,0.0544858016073704,0.204404823482037,0.255718421190977,-0.249095167964697,1.81619338691235,3.40674705803394,6.39296052977443,-6.22737919911742,0.33333333,0.5,0.41176471,0.33333333,0.75,0.57142857,0.47058824,17.38461538,0.23529412,0.17647059,NA,0.23529412,0.35294118,90.6893005371094,95.9189046223958,NA,96.5681228637695,87.8266805013021,-8.98476791381836,-5.60498682657878,NA,-10.5414400100708,0.145653347174327,-0.694016635417938,7.55966313680013,NA,2.09559750556946,1.75965627034505,-0.249095167964697,0.0544858016073704,NA,0.255718421190977,0.204404823482037,-6.22737919911742,1.81619338691235,NA,6.39296052977443,3.40674705803394,0.33333333,0.5,0.41176471,0.33333333,0.75,0.57142857,0.47058824,3,82.836191813151,9.85038312276204,0,0,89.7182,0,0,"2024-07-20",0
"Huascar Brazoban",6107,"2024-07-13","@CIN",20,2024,"MIA","A",34,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,1,5.40000205993731,0,5.40000205993731,1,0,0,2,3,0,1,0,0,0,0.16666667,0,0.16666667,4.07892353529245,0,0.166666666666667,0.600000228881923,0.2,1,1.96647932052595,-1.96647932052595,4.68809548993948,0,49.2946836924891,115.080703091128,0.666666666,0,0.4,0.6,0.333333333,0,1,5.40000205993731,9,15,24,-0.140949994325638,-0.195499956607819,0.0545499697327614,-0.796000003814697,-0.0752718672156334,1.26542854309082,1.46600008010864,3.17000007629395,0.873000025749207,1,1,-0.00312920683063567,-0.108255979709701,0,1,0.34782609,97,0.43478261,90.1,0.2173913,91.4,0.04166667,0.463946431875229,-0.380750387907028,0.677388310432434,5.79933039844036,-3.80750387907028,13.5477662086487,0.5,0.2,0.43478261,0.66666667,1,0.7,0.2173913,0.16666667,0.125,0,4,1,2,3,0,5,0,0.8,0.2,0.4,0.6,0,-0.261490588076005,72.69524,57.45776,63.83364,20,20,27.11169,20,46.27461,20,38.50635,35.3162,33.58681,33.64244,43.56034,20.3465,1.14165,5.78957,99.54,150.58,171.46,104.26,88.58,44.78,105.02,57.74,71.7,94.72,110.44,117.96,99.284347826087,103.517391304348,111.159130434783,0.08695652,0.43478261,0.26086957,0.2173913,97.75,90.1799987792969,96.9333292643229,91.3199951171875,-5.59977245330811,-1.92894535064697,-8.93586158752441,-8.76470947265625,8.23269081115723,4.43428459167481,4.24994373321533,1.65413970947266,0.413879603147507,-0.388332661241293,0.0556631609797478,0.686856605112553,20.6939801573753,-3.88332661241293,0.927719349662463,13.7371321022511,0.42857143,0.44444444,0.43478261,0.5,1,0.7,0.39130435,15.88235294,0.2173913,0.08695652,0.2173913,0.26086957,0.2173913,91.1035400390625,97.5191497802734,90.7627197265625,96.7136027018229,89.1179626464844,-8.81384963989258,-5.82419490814209,-0.705597019195557,-9.27721659342448,-2.85634956359863,-0.00579322576522827,7.19678020477295,3.37772216796875,2.9573933283488,2.48018608093262,0.651807896792889,0.413879603147507,0.0146634578704834,0.0556631609797478,-0.402996119111776,13.0361579358578,20.6939801573753,0.293269157409668,0.927719349662463,-8.05992238223553,0.42857143,0.44444444,0.43478261,0.5,1,0.7,0.39130435,5,72.7070495605469,24.3278472900391,0,0,89.6615,0,0,"2024-07-13",0
"Huascar Brazoban",6107,"2024-07-09","@HOU",20,2024,"MIA","A",34,0,1,0,1,0,0,0,0,0,0,0,1.1,5,1,2,0,1,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,6.75000160932579,0.2,0.750000178813977,0,2.5,11.4164817452435,-11.4164817452435,2.80048599569648,0,277.585827311804,69.4652537965709,2,0.25,0.5,0.25,0,1,1,6.75000160932579,2,10,12,-0.213860005140305,-0.376406013965607,0.162546008825302,-0.741999983787537,-0.0786433443427086,1.68509995937347,1.57546663284302,1.71480000019073,0.207399994134903,1,1,-0.0949554443359375,-0.0319569111897361,0,1,0.25,97.66666667,0.41666667,91.6,0.33333333,90.5,NA,0.00450797751545906,0.57721734046936,-1.12790167331696,0.150265917181969,11.5443468093872,-28.1975418329239,0.66666667,1,0.75,0.83333333,1,0.88888889,0.25,0.8,0.08333333,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,15.4590301398812,50.4535,57.23234,56.99166,80,41.33851,80,46.68022,80,34.8801,35.39333,24.59176,44.73044,47.06613,51.82382,53.42029,0.30768,4.53861,127.66,75.28,92.22,138.54,203.8,190.72,116.22,90.66,104.2,106.58,117.94,123.54,119.633333333333,102.773333333333,112.865,0.08333333,0.41666667,0.16666667,0.33333333,97.9000015258789,91.4599975585938,97.8000030517578,90.5750045776367,-5.33123397827148,-2.61013717651367,-10.7826595306396,-9.13449859619141,9.81107330322266,5.13614959716797,4.01311206817627,1.39949977397919,0,0.628003492951393,0.00431566312909126,-1.12571742758155,0,12.5600698590279,0.215783156454563,-28.1429356895387,0.66666667,0.83333333,0.75,0.75,1,0.88888889,0.5,18.14285714,0.33333333,0.08333333,0.25,0.16666667,0.16666667,90.5849227905273,97.9001998901367,93.00390625,97.85400390625,89.1552505493164,-9.03536796569824,-5.03142976760864,-0.732251008351644,-10.7695503234863,-4.00541973114014,-0.197583973407745,8.68360042572021,4.79758993784587,2.59559488296509,1.83459603786469,-1.12571742758155,0,0.649050444364548,0.00431566312909126,-0.0210469514131546,-28.1429356895387,0,21.6350148121516,0.215783156454563,-1.05234757065773,0.66666667,0.83333333,0.75,0.75,1,0.88888889,0.5,4,93.2550811767578,13.5136556625366,0,0,100.785,2,0.5,"2024-07-09",0
"Huascar Brazoban",6107,"2024-07-06","CHW",20,2024,"MIA","H",34,1,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,5,22.5,4.5,0,5,0,0,1,0,0,0,0,0,0,0.71428571,0.14285714,0.57142857,1.14621886836281,0,0,0.5,0,1,-0.333520221710205,0.333520221710205,-0.333520221710205,0,-6.26821483625735,-6.27027420058678,1,0,1,0,0,0,2,9,10,20,30,0.114700004458427,-0.0270399991422892,0.141740009188652,1.0440000295639,0.103880599141121,0.889999985694885,0.993000030517578,0.986000001430511,2.16400003433228,1,1,0.119237996637821,0.00963841493748138,1,0,0.23333333,95.85714286,0.46666667,88.92857143,0.3,89.44444444,NA,0.22569751739502,0.565203607082367,0.438820868730545,3.22425024850028,4.03716862201691,4.87578743033939,0.47619048,0.55555556,0.5,0.4,0.6,0.46666667,0.3,0.57142857,0.26666667,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.717804216748268,20,65.23148,20,24.77536,39.17582,32.95392,49.44932,45.45923,50.87104,20,27.88112,24.04867,20,47.26224,20,2.62401,8.01311,103.3,32.76,44.64,99.02,100.34,96.82,86.9,84.16,72.88,94.74,82.2,70.38,98.188,69.4133333333333,67.1713333333333,0.16666667,0.46666667,0.06666667,0.3,95.3599975585937,88.8214285714286,96.3999938964844,89.5444471571181,-6.31652069091797,-2.69991929190499,-9.10405254364014,-9.22604709201389,9.12688369750976,4.31314195905413,6.08463954925537,1.09818787044949,0.223865699023008,0.570282906293869,0.00431566312909126,0.44037788361311,4.47731398046017,4.07344933067049,0.215783156454563,4.89308759570122,0.42105263,0.63636364,0.5,0.375,0.57142857,0.46666667,0.36666667,18.86956522,0.3,0.2,0.26666667,0.03333333,0.2,89.5133124457465,95.6393025716146,90.2460327148438,95.5559997558594,86.8297526041667,-9.06585523817274,-6.39153989156087,-1.80713927745819,-9.15900993347168,-2.86761347452799,-0.692369302113851,7.31620152791341,3.19418263435364,3.04897999763489,1.76100524266561,0.44037788361311,0.263230066746473,0.156652789562941,-0.0350487045943737,0.413630116730928,4.89308759570122,4.38716777910789,1.95815986953676,-3.50487045943737,6.89383527884881,0.38888889,0.66666667,0.5,0.28571429,0.625,0.46666667,0.4,1,53.7312164306641,-58.9825782775879,0,0,53.7312,0,0,"2024-07-06",0
"Huascar Brazoban",6107,"2024-07-03","BOS",20,2024,"MIA","H",34,0,0,0,1,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,3,9,0,9,3,0.333333333,0,6,2,1,1,2,0,0,0.25,0,0.25,1.84377075211131,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.17448538243771,0,29.9684653293782,54.3374960058003,3,0.111111111,0.666666666,0.222222222,0.5,0,0,0,13,26,39,0.163320049643517,-0.13222000002861,0.295540034770966,1.56599998474121,0.155820891261101,1.03753852844238,0.94866669178009,0.907999992370605,1,1,1,0.0514403991401196,0.105970670585361,1,0,0.38461538,96.13333333,0.35897436,88.28571429,0.25641026,89.8,NA,0.772830307483673,-0.190817132592201,-0.43125781416893,5.15220204989115,-1.36297951851572,-4.3125781416893,0.36,0.71428571,0.48717949,0.66666667,1,0.84210526,0.35897436,0.5,0.07692308,4,3,2,4,3,2,9,0.44444444,0.33333333,0.22222222,0.44444444,0.33333333,0.22222222,0.665305877081622,31.76396,65.84137,32.38638,33.63946,37.19599,34.34093,20,39.22897,20,61.18972,37.22172,58.06112,31.61866,45.44991,27.70475,1.26738,5.97816,117.02,72.1,82.66,81.18,101.98,86.82,82.12,51.48,49.12,104.18,117.28,117.98,98.7466666666667,93.3364102564103,92.105641025641,0.23076923,0.35897436,0.15384615,0.25641026,96.0888875325521,88.2142857142857,96.1500040690104,89.6099975585937,-6.03884845309787,-0.935063634599958,-9.9851131439209,-9.80771331787109,8.26965755886502,4.34053502764021,5.52306747436523,1.77343921661377,0.124837569892406,-0.161494586616755,0.657325096428394,-0.429113250225782,1.38708410991563,-1.15353276154825,10.9554182738066,-4.29113250225782,0.33333333,0.66666667,0.48717949,0.71428571,0.91666667,0.84210526,0.46153846,17.03846154,0.25641026,0.25641026,0.15384615,0.12820513,0.20512821,89.6886108398437,96.0432189941406,90.3132629394531,96.4806579589844,86.7330017089844,-9.61831893920898,-5.90463790893555,0.151830494403839,-10.0157455444336,-1.05426645278931,-0.144384384155273,6.84146194458008,3.98919169108073,3.41837196350098,1.81991612911224,-0.429113250225782,0.175007708370686,-0.654479008167982,0.607154957950115,0.492984421551228,-4.29113250225782,1.75007708370686,-10.9079834694664,12.1430991590023,6.16230526939034,0.33333333,0.66666667,0.48717949,0.71428571,0.91666667,0.84210526,0.46153846,9,74.8971421983507,2.26045269436306,1,0.11111111,103.126,1,0.11111111,"2024-07-03",0
