"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","pivCH","pivFA","pivSL","piCH-X","piFA-X","piSL-X","piCH-Z","piFA-Z","piSL-Z","piwCH","piwFA","piwSL","piwCH/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jake Diekman",5003,"2024-06-29","HOU",25,2024,"NYM","H",37,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.2,4,0,2,2,0,2,0,0,1,0,1,13.500014081612,27.000028163224,0,0.5,0,0,1,0,0,0,0,0,0,0.25,0.5,-0.25,12.8727915840149,0,0,3.00000312924711,0,0,9.16648603678403,17.83354212644,9.16648603678403,681.225257666719,224.672557353494,223.304251199916,1,0,1,0,0,0,0,0,11,9,20,-0.0313679799437523,-0.173281997442245,0.141914010047913,-0.111000001430511,-0.0120717789977789,2.74259996414185,1.39079999923706,1.39079999923706,3.44519996643066,1,1,-0.0549101158976555,0.0434728008120166,0,0,0.85,95.76470588,0.05,86,0.1,88,-0.264449447393417,-0.0344077162444592,0.149402767419815,-1.55558498466716,-3.44077162444592,7.47013837099075,0.29411765,0.33333333,0.3,0.4,1,0.5,0.15,0.5,0.15,1,0,0,0,1,0,1,1,0,0,0,1,0,8.28738657136586,39.07416,58.28735,25.0157,50.07781,63.24387,34.3545,NA,NA,NA,20,59.64518,20,41.79131,59.89805,23.25774,0.63539,5.03018,116.22,85.68,82.12,82.4,104.7,98.44,NA,NA,NA,66.78,-12.3,-40.94,82.49,68.385,59.503,0.85,NA,0.05,0.1,95.7941176470588,NA,86,87.75,11.3220717486213,NA,-6.31335639953613,8.91024208068848,6.24650304457721,NA,0.246994376182556,1.87600600719452,-0.275820940732956,NA,-0.0350487045943737,0.139481667429209,-1.62247612195856,NA,-3.50487045943737,6.97408337146044,0.25,0.375,0.3,0,1,0.5,0.4,19.07142857,0.1,0.85,0.05,87.7089996337891,95.7669462316177,85.9648971557617,7.20738506317139,9.83650656307445,-8.74277019500732,0.142569899559021,4.97168866325827,-1.54379999637604,0.139481667429209,-0.275820940732956,-0.0350487045943737,6.97408337146044,-1.62247612195856,-3.50487045943737,0.23076923,0.42857143,0.3,0,1,0.5,0.35,1,82.300407409668,-31.2154846191406,0,0,82.3004,0,0,"2024-06-29",0
"Jake Diekman",5003,"2024-06-28","HOU",25,2024,"NYM","H",37,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.7896047094219,114.84853560366,2,0.25,0.5,0.25,0,0,1,9,3,5,8,0.0201140083372593,-0.0066339815966785,0.0267479903995991,0.458999991416931,0.0499184317886829,0.281049996614456,0.445600003004074,0.445600003004074,0.137799993157387,1,1,0.0157982036471367,0.0557691636524675,0,0,0.625,95.6,0.25,84.5,0.125,88,0.461908459663391,0.251000940799713,-0.797038972377777,9.23816919326782,12.5500470399857,-79.7038972377777,0.5,0.75,0.625,1,1,1,0.5,0.5,0,1,1,2,1,2,1,4,0.25,0.25,0.5,0.25,0.5,0.25,4.37649019698901,59.76504,52.50721,60.25199,52.17688,70.70783,52.15832,NA,NA,NA,80,59.51771,80,62.64225,67.13101,66.08375,-0.66001,3.08708,84.5,59.52,41.36,92.54,94.64,102.36,NA,NA,NA,85.9,130.12,134.46,91.5,106.42,111.1475,0.625,NA,0.25,0.125,95.4,NA,84.4000015258789,87.8000030517578,11.4374290466309,NA,-2.80515050888062,9.67041683197021,6.89608688354492,NA,3.2133994102478,1.79023909568787,0.467504188418388,NA,0.254104062914848,-0.804897725582123,9.35008376836777,NA,12.7052031457424,-80.4897725582123,0.33333333,0.8,0.625,1,1,1,0.625,17.75,0.125,0.625,0.25,87.9140014648438,95.5130981445313,84.4990997314453,8.41983032226562,9.91801452636719,-4.42636489868164,0.691910028457642,5.83247604370117,2.08509492874146,-0.804897725582123,0.467504188418388,0.254104062914848,-80.4897725582123,9.35008376836777,12.7052031457424,0.33333333,0.8,0.625,1,1,1,0.625,4,83.4054870605469,5.49467182159424,0,0,103.464,1,0.25,"2024-06-28",0
"Jake Diekman",5003,"2024-06-23","@CHC",25,2024,"NYM","A",37,0,0,0,1,0,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-67.0933479346499,-66.6847344309602,0,0,0,0,0,0,0,0,0,3,3,0.0137240001931787,0,0.0137240001931787,0.216000005602837,0.0231511257588863,0.466399997472763,0.233199998736382,0.466399997472763,NA,0,1,0.029425386339426,1.69029314850411e-10,0,0,1,96,NA,NA,NA,NA,0.2549948990345,NA,NA,8.49982996781667,NA,NA,0.5,0,0.33333333,0,NA,0,0.33333333,1,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.68845835847855,NA,NA,NA,80,58.35155,80,NA,NA,NA,NA,NA,NA,80,52.48317,80,-3.22392,-0.75879,NA,NA,NA,97.94,167.84,163.12,NA,NA,NA,NA,NA,NA,97.94,167.84,163.12,1,NA,NA,NA,95.6333312988281,NA,NA,NA,11.6940612792969,NA,NA,NA,5.63067245483398,NA,NA,NA,0.25786292925477,NA,NA,NA,8.59543097515901,NA,NA,NA,0,0.5,0.33333333,NA,0,0,0.66666667,18.5,NA,1,NA,NA,96.1157633463542,NA,NA,10.2379264831543,NA,NA,4.79236666361491,NA,NA,0.25786292925477,NA,NA,8.59543097515901,NA,0,0.5,0.33333333,NA,0,0,0.66666667,0,NA,NA,0,NA,NA,0,NA,"2024-06-23",0
"Jake Diekman",5003,"2024-06-18","@TEX",25,2024,"NYM","A",37,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.7896047094219,78.3097583844777,1,0.5,0.5,0,0,0,2,27.000028163224,5,5,10,0.0127479769289494,0,0.0127479769289494,0.257999986410141,0.0267912745475769,0.258599996566772,0.150999993085861,0.301999986171722,1.80519998073578,1,1,0.0493651740252972,-6.90522225355317e-05,0,0,0.8,94.375,0.2,82.5,NA,NA,0.556702733039856,-0.0947942137718201,NA,6.9587841629982,-4.739710688591,NA,0,0.66666667,0.4,NA,1,1,0.6,NA,0,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,9.54426632214177,NA,NA,NA,53.03835,60.34542,55.14087,NA,NA,NA,20,60.62415,26.17461,44.97751,58.13759,51.15669,0.43744,4.73325,NA,NA,NA,107.44,117.8,134.76,NA,NA,NA,100.46,62.82,71.5,106.044,106.804,122.108,0.8,NA,0.2,NA,94.3249969482422,NA,82.6999969482422,NA,10.6023530960083,NA,-5.8567066192627,NA,6.59102344512939,NA,1.46218526363373,NA,0.606360025703907,NA,-0.0966443121433258,NA,7.57950032129884,NA,-4.83221560716629,NA,0,0.57142857,0.4,NA,1,1,0.7,22.125,NA,0.8,0.2,NA,94.5349273681641,82.9326019287109,NA,9.51357078552246,-6.84281539916992,NA,5.52647352218628,0.44283601641655,NA,0.606360025703907,-0.0966443121433258,NA,7.57950032129884,-4.83221560716629,0,0.57142857,0.4,NA,1,1,0.7,2,95.337516784668,7.54788398742676,0,0,99.4272,1,0.5,"2024-06-18",0
"Jake Diekman",5003,"2024-06-16","SDP",25,2024,"NYM","H",37,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,0,3,1,0,2,0,0,0,0,0,0,54.0000563264481,0,0,0.5,0,2,0,0,0,1,0,0,0,0.5,-0.5,15.4342290840149,0,0,6.00000625849423,0,-0.5,21.1664985537725,5.83352960945155,21.1664985537725,681.225257666719,516.438462641637,513.293236830792,2,0,1,0,0,0,0,0,9,9,18,-0.0993900001049042,-0.149471998214722,0.0500819943845272,-2.30900001525879,-0.251114755868912,1.62279999256134,0.242799997329712,0.485599994659424,2.1956000328064,1,1,-0.128379762172699,0.0671337672500392,0,1,0.66666667,93.91666667,0.33333333,82.83333333,NA,NA,-1.03935027122498,0.00549272820353508,NA,-8.66125226020813,0.091545470058918,NA,0.35714286,0.5,0.38888889,0.8,1,0.85714286,0.22222222,0.5,0.05555556,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,11.5064550071533,NA,NA,NA,20,71.66696,20,NA,NA,NA,21.05254,78.29263,31.15019,20,76.31655,20,3.40722,9.18792,NA,NA,NA,134.6,-0.420000000000002,19.96,NA,NA,NA,106.32,20.96,26.36,110.746666666667,-0.393333333333331,10.4066666666667,0.66666667,NA,0.33333333,NA,93.875,NA,82.6333312988281,NA,11.9711405436198,NA,-5.10039234161377,NA,6.7737865447998,NA,2.07974370320638,NA,0.0194727182388306,NA,0.00229113921523094,NA,0.162272651990255,NA,0.0381856535871824,NA,0.25,0.66666667,0.38888889,1,0.75,0.85714286,0.33333333,23.42857143,NA,0.66666667,0.33333333,NA,93.9238586425781,82.6839650472005,NA,10.5464337666829,-6.76139322916667,NA,5.51898765563965,0.602536837259928,NA,0.0194727182388306,0.00229113921523094,NA,0.162272651990255,0.0381856535871824,0.25,0.66666667,0.38888889,1,0.75,0.85714286,0.33333333,2,49.4802398681641,4.06475830078125,0,0,58.9711,0,0,"2024-06-16",0
"Jake Diekman",5003,"2024-06-14","SDP",25,2024,"NYM","H",37,0,0,0,1,0,0,0,0,0,1,0,0.1,3,0,0,0,0,1,0,1,0,0,0,0,27.000028163224,0,0,0,0,0,1,0,0,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0,3.00000312924711,0,1,21.1664985537725,-21.1664985537725,25.702528503886,0,516.438462641637,622.909682827201,0,0,0,1,0,0,0,0,8,7,15,0.0198860354721546,-0.0632480084896088,0.0831340402364731,0.0949999988079071,0.0103317014873028,1.90726673603058,0.39630001783371,0.792600035667419,2.1378002166748,1,1,-0.0299341604113579,0.0403606178629997,0,0,0.66666667,94.9,0.2,84.33333333,0.13333333,87,-0.0631246864795685,-0.122333601117134,-0.222097843885422,-0.631246864795685,-4.07778670390447,-11.1048921942711,0.2,0.6,0.33333333,1,1,1,0.33333333,0.66666667,0,0,0,1,0,1,0,1,0,0,1,0,1,0,19.484745913363,20,80,20,61.90799,66.36857,43.86662,NA,NA,NA,20,80,20,27.48348,79.58226,20,1.52428,6.36351,51.76,-158.6,-182.44,131.26,90.08,105.1,NA,NA,NA,91.88,122,98.8,112.784,63.3066666666667,65.5013333333333,0.66666667,NA,0.2,0.13333333,94.9200012207031,NA,84.2333374023438,86.6999969482422,11.1999954223633,NA,-4.58713150024414,9.89793014526367,6.64917144775391,NA,2.22107855478923,1.38719391822815,-0.0677374862134457,NA,-0.124844636768103,-0.227848052978516,-0.677374862134457,NA,-4.16148789227009,-11.3924026489258,0.14285714,0.5,0.33333333,1,1,1,0.53333333,26.66666667,0.13333333,0.66666667,0.2,86.6735000610352,94.9344970703125,84.2183990478516,9.2422399520874,10.1704948425293,-6.03044319152832,0.443099975585938,5.77112312316895,1.32101043065389,-0.227848052978516,-0.0677374862134457,-0.124844636768103,-11.3924026489258,-0.677374862134457,-4.16148789227009,0.14285714,0.5,0.33333333,1,1,1,0.53333333,1,91.6470565795898,40.0737495422363,0,0,91.6471,0,0,"2024-06-14",0
"Jake Diekman",5003,"2024-06-12","MIA",25,2024,"NYM","H",37,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,1,0,1,0,2,0,1,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.7896047094219,78.3097583844777,1,0.666666666,0.333333333,0,0,0,2,27.000028163224,3,14,17,0.00889401230961084,-0.00498196110129356,0.0138759734109044,0.243000000715256,0.0264274049550295,0.205333337187767,0.121500000357628,0.243000000715256,0.0626000016927719,1,1,0.00679681356996298,0.0365181806312841,0,0,0.52941176,93.77777778,0.29411765,83.6,0.17647059,86.66666667,0.284836560487747,0.237250238656998,-0.444777488708496,3.16485067208608,4.74500477313995,-14.8259162902832,0.66666667,0.75,0.70588235,0.83333333,1,0.91666667,0.47058824,1,0.05882353,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,14.4395728254527,71.54661,60.58038,60.56718,79.03358,61.3465,80,NA,NA,NA,80,80,71.48124,80,70.18486,80,-2.25229,0.69866,79.48,99,61.26,124.34,117.94,125.02,NA,NA,NA,105.56,147.66,126.76,110.9,123.338823529412,114.28,0.52941176,NA,0.29411765,0.17647059,93.6999986436632,NA,83.5200012207031,86.4666646321615,11.1667700873481,NA,-4.45804443359375,10.6497898101807,6.51387108696832,NA,2.02156734466553,3.24642244974772,0.329989053308964,NA,0.240202054381371,-0.451448943465948,3.66654503676626,NA,4.80404108762741,-15.0482981155316,0.66666667,0.75,0.70588235,0.83333333,1,0.91666667,0.47058824,20.21428571,0.17647059,0.52941176,0.29411765,86.651133219401,93.8971015082465,83.6663391113281,10.0118630727132,10.3877953423394,-5.76797027587891,2.19917662938436,5.71692233615451,0.87886381149292,-0.451448943465948,0.329989053308964,0.240202054381371,-15.0482981155316,3.66654503676626,4.80404108762741,0.625,0.77777778,0.70588235,0.8,1,0.91666667,0.52941176,3,73.7381032307943,-1.68952051798503,0,0,87.388,0,0,"2024-06-12",0
"Jake Diekman",5003,"2024-06-09","@PHI",25,2024,"NYM","A",37,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,4.66648134291335,0,115.26034287044,114.558381588337,1,0,1,0,0,0,0,0,8,8,16,0.0226600542664528,-0.010317980311811,0.0329780355095863,0.269999980926514,0.0276497714221478,0.56766664981842,0.375499993562698,0.750999987125397,0.731000006198883,1,1,0.0237867645919323,0.0161311243199865,0,0,0.4375,94.71428571,0.5,83.5,0.0625,89,0.0884901732206345,0.0966815650463104,-0.0207000374794006,1.26414533172335,1.20851956307888,-2.07000374794006,0.27272727,0.4,0.3125,0.66666667,0.5,0.6,0.3125,0.33333333,0.125,0,0,1,0,1,0,1,0,0,1,0,1,0,3.73724100162231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.66,-14.54,47.66,80.68,81.74,111.9,NA,NA,NA,51.34,67.02,61.08,73.94625,68.3625,82.475,0.4375,NA,0.5,0.0625,94.7000034877232,NA,83.5250015258789,88.5,11.146594456264,NA,-5.08241510391235,9.54021549224854,7.21580723353795,NA,2.43223428726196,2.29603242874146,0.0880262702703476,NA,0.0949846468865871,-0.0210469514131546,1.25751814671925,NA,1.18730808608234,-2.10469514131546,0.22222222,0.42857143,0.3125,1,0.33333333,0.6,0.4375,19.30769231,0.0625,0.4375,0.5,88.7154006958008,94.9039742606027,83.7250518798828,9.04512977600098,9.82759530203683,-6.38047981262207,1.70904004573822,5.86931283133371,1.28577983379364,-0.0210469514131546,0.0880262702703476,0.0949846468865871,-2.10469514131546,1.25751814671925,1.18730808608234,0.22222222,0.42857143,0.3125,1,0.33333333,0.6,0.4375,1,NA,NA,0,0,NA,0,0,"2024-06-09",0
"Jake Diekman",5003,"2024-06-08","PHI",25,2024,"NYM","H",37,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.7896047094219,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,6,12,18,0.00120400008745492,0,0.00120400008745492,0.458999991416931,0.0499184317886829,0.0175333321094513,0.0199999995529652,0.0199999995529652,NA,0,1,0.0697730258107185,-0.00110381450855526,0,0,0.55555556,94.8,0.27777778,83.2,0.16666667,88.33333333,0.649582743644714,0.0228863731026649,0.00152462720870972,6.49582743644714,0.457727462053299,0.0508209069569906,0.25,0.8,0.55555556,1,1,1,0.55555556,0.66666667,0,2,1,0,0,0,3,3,0.66666667,0.33333333,0,0,0,1,6.02964917382061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.96,31.8,114.38,111.94,96.36,195.1,NA,NA,NA,137.34,71.22,151.26,130.832222222222,78.6166666666667,169.468888888889,0.55555556,NA,0.27777778,0.16666667,94.7700012207031,NA,83.3200012207031,88.1333312988281,11.0384742736816,NA,-3.21846046447754,10.768014272054,6.17751274108887,NA,1.09805660247803,2.88423124949137,0.700248118489981,NA,0.0229212380945683,0.00128604471683502,7.00248118489981,NA,0.458424761891365,0.0428681572278341,0.28571429,0.72727273,0.55555556,1,1,1,0.61111111,23,0.16666667,0.55555556,0.27777778,88.4345296223958,95.0804626464844,83.65166015625,9.8993771870931,10.0290878295898,-4.39444198608398,1.98951562245687,4.9358772277832,-0.0856619894504547,0.00128604471683502,0.700248118489981,0.0229212380945683,0.0428681572278341,7.00248118489981,0.458424761891365,0.14285714,0.81818182,0.55555556,1,1,1,0.61111111,3,102.106943766276,-2.81493854522705,0,0,105.42,3,1,"2024-06-08",0
"Jake Diekman",5003,"2024-06-03","@WSN",25,2024,"NYM","A",37,0,0,0,1,0,0,0,0,1,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,5.84812838738598,60.6207349749633,0,0,0,1,0,0,0,0,3,6,9,0.326995968818665,0,0.326995968818665,0.559999942779541,0.0581516027450562,7.28499984741211,3.68680000305176,7.37360000610352,NA,0,1,0.0450083389878273,-0.00012213779801875,1,0,0.88888889,95.25,0.11111111,83,NA,NA,0.332352072000504,-0.0344077162444592,NA,4.15440090000629,-3.44077162444592,NA,0,0.66666667,0.44444444,NA,0.75,0.75,0.66666667,0.5,0.11111111,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.0819439254996,NA,NA,NA,61.46486,63.66063,55.54363,NA,NA,NA,20,52.47165,20,27.06518,59.1899,20,1.55027,6.4025,NA,NA,NA,74.68,121.04,95.86,NA,NA,NA,71.58,-255.72,-259.32,76.1333333333333,86.0844444444444,65.2155555555556,0.88888889,NA,0.11111111,NA,95.4375,NA,83.0999984741211,NA,11.7362957000732,NA,-2.96431446075439,NA,5.76778841018677,NA,0.934641242027283,NA,0.342881944030523,NA,-0.0350487045943737,NA,4.28602430038154,NA,-3.50487045943737,NA,0,0.66666667,0.44444444,NA,0.75,0.75,0.66666667,22.57142857,NA,0.88888889,0.11111111,NA,95.3355407714844,82.994499206543,NA,10.6495199203491,-4.9089298248291,NA,4.60918235778809,-0.662340998649597,NA,0.342881944030523,-0.0350487045943737,NA,4.28602430038154,-3.50487045943737,0,0.8,0.44444444,NA,0.75,0.75,0.55555556,1,100.594032287598,37.0642242431641,0,0,100.594,1,1,"2024-06-03",0
"Jake Diekman",5003,"2024-06-02","ARI",25,2024,"NYM","H",37,0,1,54.0000563264481,1,0,0,0,0,0,0,1,0.1,3,2,2,2,1,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,27.000028163224,0.666666666666667,6.00000625849423,0.5,0,42.1665204585023,11.8335358679458,12.2385396785169,1362.45051533344,1027.02879689589,297.542650377296,0.5,0,0.333333333,0.666666666,0,0.5,0,0,5,8,13,-0.68011599779129,-0.694840013980865,0.014723988249898,-1.78399991989136,-0.194018483161926,2.42779994010925,2.80340003967285,2.80340003967285,0.448200017213821,1,1,-0.174298688769341,-0.105838066551893,0,1,0.46153846,95.66666667,0.53846154,84.14285714,NA,NA,-0.620256185531616,-1.33618819713593,NA,-10.3376030921936,-19.0884028162275,NA,0.28571429,0.66666667,0.46153846,0.5,0.75,0.66666667,0.46153846,NA,0.15384615,0,2,1,0,0,3,3,0,0.66666667,0.33333333,0,0,1,20.7872010101783,NA,NA,NA,41.35233,73.61982,20,NA,NA,NA,80,80,71.8586,70.16318,80,46.72435,-1.12725,2.38622,NA,NA,NA,123.32,101.84,114.7,NA,NA,NA,110.78,178.62,168.02,110.598461538462,141.546153846154,140.346153846154,0.46153846,NA,0.53846154,NA,95.6833292643229,NA,83.9285714285714,NA,11.3324737548828,NA,-6.59087317330497,NA,5.79032135009766,NA,4.15350151062012,NA,-0.62625914812088,NA,-1.33620283380151,NA,-10.4376524686813,NA,-19.0886119114501,NA,0,0.85714286,0.46153846,NA,0.66666667,0.66666667,0.53846154,18.3,NA,0.46153846,0.53846154,NA,95.7357788085938,83.9312395368304,NA,10.6048666636149,-7.5897957938058,NA,4.64262008666992,3.14843423025949,NA,-0.62625914812088,-1.33620283380151,NA,-10.4376524686813,-19.0886119114501,0,0.75,0.46153846,NA,0.66666667,0.66666667,0.61538462,3,103.790405273438,9.32956822713216,1,0.33333333,106.101,3,1,"2024-06-02",0
