"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxKC%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvKC","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwKC","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jhony Brito",25386,"2024-08-10","@MIA",29,2024,"SDP","A",26,0,0,0,1,0,0,0,0,0,0,0,2.1,8,1,0,0,0,1,0,0,0,0,3,11.5714301479108,3.85714338263694,3.85714338263694,3,0,0,2,0,2,0,0,0,0,0.375,0.125,0.25,2.53166658401489,0,0.142857142857143,0.85714297391932,0.25,1,1.88076531741082,-1.88076531741082,1.88076531741082,0,47.5373047469316,47.2395380998398,2,0.5,0.5,0,0,0,5,19.2857169131847,10,19,29,0.0492200292646885,-0.0344799757003784,0.0837000012397766,1.55799996852875,0.155024871230125,0.417333334684372,0.342999994754791,0.483999997377396,2.49200010299683,1,1,0.132962957024574,-0.0150235901587248,0,0,0.65517241,96.57894737,0.13793103,83,NA,NA,0.20689655,88.5,NA,0.344920575618744,0.338513880968094,NA,0.0796539932489395,1.81537145062497,8.46284702420235,NA,1.32756655414899,0.33333333,0.84615385,0.57142857,0.8,0.81818182,0.8125,0.46428571,0.5,0.10344828,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,4.06386220364685,34.83385,51.18834,32.45953,36.5551,45.13591,38.51537,80,67.24601,66.52563,51.50153,50.42525,48.62172,NA,NA,NA,57.88958,53.83651,50.54835,-0.36474,3.52998,111.82,91.32,100.74,71.34,109.54,89.52,111.82,120.56,138.28,123.576,94.808,105.452,NA,NA,NA,102.909333333333,106.237333333333,109.649333333333,0.27586207,0.37931034,0.13793103,NA,0.20689655,96.3499984741211,96.5999977805398,83,NA,88.5666707356771,-5.36861562728882,-10.1644321788441,6.30609893798828,NA,-9.04428672790527,8.03828525543213,6.18123765425249,-0.300716578960419,NA,3.9143009185791,0.303786017000675,0.0402457155287266,0.341562729328871,NA,0.079982552677393,3.79732521250844,0.365870141170242,8.53906823322177,NA,1.33304254462322,0.26666667,0.85714286,0.55172414,0.75,0.83333333,0.8125,0.48275862,21.42105263,0.20689655,0.27586207,NA,0.37931034,0.13793103,88.6227823893229,96.4479141235352,NA,96.6815518465909,83.052375793457,-9.10772450764974,-5.15916013717651,NA,-10.0476864901456,6.67978286743164,2.65754159291585,6.96513509750366,NA,4.80147899280895,-1.65852248668671,0.079982552677393,0.303786017000675,NA,0.0402457155287266,0.341562729328871,1.33304254462322,3.79732521250844,NA,0.365870141170242,8.53906823322177,0.26666667,0.85714286,0.55172414,0.75,0.83333333,0.8125,0.48275862,4,80.0125045776367,-5.66995906829834,0,0,100.034,1,0.25,"2024-08-10",0
"Jhony Brito",25386,"2024-06-23","MIL",29,2024,"SDP","H",26,0,0,0,1,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,2,9,0,9,2,0,0,4,2,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,2,0,0.666666666,0.333333333,0,0,1,4.5,7,21,28,0.00591800082474947,-0.00588599964976311,0.0118040004745126,0.913999974727631,0.0997272282838821,0.0692222192883492,0.0522000007331371,0.0522000007331371,NA,0,1,0.021474314853549,0.0640184775704803,0,0,0.40740741,96.63636364,0.11111111,88,NA,NA,0.48148148,89.92307692,0.03571429,-0.693291842937469,0.144188836216927,NA,0.589560747146606,-6.30265311761336,4.80629454056422,NA,4.53508267035851,0.38461538,0.71428571,0.55555556,0.8,0.7,0.73333333,0.51851852,0.375,0.14285714,2,3,1,1,3,2,6,0.33333333,0.5,0.16666667,0.16666667,0.5,0.33333333,0.0340137286270082,60.42909,44.63199,67.5331,26.08177,57.52716,20,80,67.00381,80,64.42509,43.81597,67.37293,NA,NA,NA,69.89051,53.59716,76.0018,-1.11031,2.41163,107.36,121.98,133.6,84.18,79.92,74.26,119.36,169.82,183.76,112.1,118.74,125.86,NA,NA,NA,107.563703703704,127.791851851852,136.953333333333,0.14814815,0.25925926,0.11111111,NA,0.48148148,96.5250015258789,96.7142857142857,87.8666585286458,NA,90.030771108774,-6.34171056747437,-10.3156542096819,0.625731031099955,NA,-9.15225571852464,8.92883777618408,6.38294492449079,1.38309494654338,NA,4.63161028348483,0.217715762555599,-0.919495072215796,0.145963985472918,NA,0.59639135748148,5.44289406388998,-13.1356438887971,4.86546618243059,NA,4.58762582678061,0.1,0.82352941,0.55555556,1,0.71428571,0.73333333,0.62962963,19.2,0.48148148,0.14814815,0.11111111,0.25925926,NA,89.873056265024,96.3632507324219,87.7145690917969,96.5756138392857,NA,-8.54617309570312,-5.45753002166748,1.48225339253743,-9.77208818708147,NA,3.09344687828651,7.64158487319946,0.205434441566467,4.99792861938477,NA,0.59639135748148,0.217715762555599,0.145963985472918,-0.919495072215796,NA,4.58762582678061,5.44289406388998,4.86546618243059,-13.1356438887971,NA,0.125,0.73684211,0.55555556,1,0.71428571,0.73333333,0.7037037,6,94.5969848632812,0.556725740432739,1,0.16666667,106.283,4,0.66666667,"2024-06-23",0
"Jhony Brito",25386,"2024-06-22","MIL",29,2024,"SDP","H",26,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.2,6,3,4,4,1,1,0,0,0,0,2,27.000028163224,13.500014081612,40.5000422448361,2,0,0,0,1,2,0,0,0,0,0.33333333,0.16666667,0.16666667,3.90439574337839,13.500014081612,0.6,6.00000625849423,1,0,21.1664985537725,32.8335577726756,3.93449318872301,1364.82723948345,516.528696199234,96.8693581788228,0,0.666666666,0,0.333333333,0,1,0,0,9,17,26,-0.00831998325884342,-0.0111740007996559,0.00285401707515121,-3.63700008392334,-0.396835774183273,0.0525666661560535,0.0621999986469746,0.0621999986469746,0.400999993085861,1,1,-0.188035026192665,0.0297601370424941,0,0,0.5,96.69230769,0.07692308,88.5,NA,NA,0.42307692,89.72727273,NA,-1.63868761062622,-0.390629470348358,NA,-0.0902959182858467,-12.6052893125094,-19.5314735174179,NA,-0.820871984416788,0.23076923,0.69230769,0.46153846,1,0.55555556,0.66666667,0.5,0.5,0.15384615,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,21.3274388182411,46.02691,51.02421,54.87393,41.15611,32.95159,59.15182,36.01616,65.67724,42.97873,80,35.52277,80,NA,NA,NA,41.09644,46.26357,58.94936,0.67856,5.09493,106.44,69.28,81.88,87,105.66,77.72,109.14,60.88,66.04,87.76,164.16,165.84,NA,NA,NA,99.5407692307692,86.1569230769231,84.0123076923077,0.30769231,0.19230769,0.07692308,NA,0.42307692,96.6374969482422,96.7,88.4499969482422,NA,89.6181807084517,-6.77246236801147,-10.4322387695312,1.12212991714478,NA,-9.81137570467862,8.15016460418701,6.14021606445313,3.45196294784546,NA,5.52901354703036,-1.10409558564425,-0.541280530393124,-0.39679679274559,NA,-0.095471303910017,-13.8011948205531,-10.8256106078625,-19.8398396372795,NA,-0.867920944636518,0.09090909,0.73333333,0.46153846,1,0.63636364,0.66666667,0.57692308,18.65,0.42307692,0.30769231,0.07692308,0.19230769,NA,89.4227905273438,96.431510925293,88.2420959472656,96.5105590820312,NA,-9.22028697620739,-6.10406494140625,2.14324498176575,-9.65179595947266,NA,3.67318101362749,6.72219896316528,1.81247496604919,4.51977806091309,NA,-0.095471303910017,-1.10409558564425,-0.39679679274559,-0.541280530393124,NA,-0.867920944636518,-13.8011948205531,-19.8398396372795,-10.8256106078625,NA,0.09090909,0.73333333,0.46153846,1,0.63636364,0.66666667,0.57692308,3,87.8649495442708,19.4342447916667,0,0,93.6687,0,0,"2024-06-22",0
"Jhony Brito",25386,"2024-06-17","@PHI",29,2024,"SDP","A",26,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,8,3,1,1,0,1,0,0,0,0,0,0,6.75000160932579,20.2500048279774,0,0,0,2,3,2,0,0,0,0,0,0.125,-0.125,7.80369783401489,0,0.428571428571429,3.00000071525591,0.428571428571429,0.75,5.41648031473173,1.33352129459407,8.81850003983563,170.603267657202,133.518992663566,214.894917782475,0.666666666,0.285714285,0.285714285,0.428571428,0,0,1,6.75000160932579,8,18,26,-0.00240398058667779,-0.00522002810612321,0.00281604751944542,-0.395000010728836,-0.0404505878686905,0.0226750001311302,0.0233999993652105,0.0101999994367361,0,1,1,-0.145694106817245,0.0396751179407076,0,0,0.46153846,96,0.26923077,87.28571429,NA,NA,0.26923077,90,NA,0.0269318670034409,-0.70477706193924,NA,-0.398293018341064,0.224432225028674,-10.0682437419891,NA,-5.68990026201521,0.47058824,0.55555556,0.5,1,0.6,0.84615385,0.34615385,0.875,0.07692308,2,2,3,1,4,2,7,0.28571429,0.28571429,0.42857143,0.14285714,0.57142857,0.28571429,6.49073167747738,48.45168,37.91692,55.71807,53.30633,35.1772,63.81841,80,47.41208,80,24.83267,42.84167,24.98716,NA,NA,NA,51.82607,40.13901,61.97574,0.01196,4.09503,96.04,79.16,84.28,86.34,126.52,103.12,100.6,152.98,154.28,109.84,74.32,75.6,NA,NA,NA,98.5692307692308,105.821538461538,102.444615384615,0.23076923,0.23076923,0.26923077,NA,0.26923077,95.9833374023438,95.75,87.3285696847098,NA,90.0428553989955,-6.56651306152344,-9.26631291707357,0.858771256038121,NA,-9.52762603759766,7.82494163513184,6.37328783671061,2.16361263820103,NA,5.76362609863281,0.264856282621622,-0.235707968473434,-0.716345731168985,NA,-0.407742694020271,4.41427137702703,-3.92846614122391,-10.2335104452712,NA,-5.82489562886102,0.33333333,0.64285714,0.5,1,0.77777778,0.84615385,0.53846154,19.77777778,0.26923077,0.23076923,0.26923077,0.23076923,NA,89.8129185267857,95.7774963378906,87.1241280691964,95.5496826171875,NA,-9.67627171107701,-6.42310523986816,1.29092570713588,-9.26692644755046,NA,4.08946718488421,6.66237640380859,1.00772414888654,5.15596834818522,NA,-0.407742694020271,0.264856282621622,-0.716345731168985,-0.235707968473434,NA,-5.82489562886102,4.41427137702703,-10.2335104452712,-3.92846614122391,NA,0.30769231,0.69230769,0.5,1,0.77777778,0.84615385,0.5,7,80.8093523297991,12.2772652762277,0,0,99.8211,2,0.28571429,"2024-06-17",0
"Jhony Brito",25386,"2024-06-15","@NYM",29,2024,"SDP","A",26,0,0,3.85714338263694,1,0,0,0,0,0,0,0,2.1,9,2,1,1,1,0,0,0,0,0,2,7.71428676527388,0,7.71428676527388,2,0,0,1,6,0,1,0,0,0,0.22222222,0,0.22222222,5.19670439216114,3.85714338263694,0.222222222222222,0.85714297391932,0.166666666666667,1,7.02362316092673,-3.1664797782898,5.34021597615122,97.4875715571779,172.601569948131,130.839666512036,0.166666666,0,0.142857142,0.857142857,0.166666666,0.166666666,1,3.85714338263694,14,23,37,-0.116208001971245,-0.183334022760391,0.0671260207891464,-0.776999950408936,-0.0845024585723877,0.450933337211609,0.659150004386902,1.14259994029999,0.363000005483627,1,1,-0.00518178008496761,-0.252523721774417,0,1,0.58333333,95.76190476,0.27777778,86.9,NA,NA,0.13888889,89.6,0.02702703,0.890426814556122,0.294710427522659,NA,-1.2861932516098,4.24012768836248,2.94710427522659,NA,-25.723865032196,0.19230769,0.8,0.36111111,1,0.875,0.92307692,0.27777778,0.55555556,0.02702703,2,3,2,1,2,4,7,0.28571429,0.42857143,0.28571429,0.14285714,0.28571429,0.57142857,4.08729883040389,34.20702,45.19661,30.56875,80,56.47023,80,68.11816,61.13057,68.22124,25.63108,40.10167,25.41285,20,40.8976,20,54.90024,51.06237,58.40435,-0.17902,3.80856,104.52,74,108.16,89.8,133.38,138.74,118.98,135.18,147.26,88.42,72.36,70.98,87.34,14.96,16.74,104.4,107.388333333333,117.950555555556,0.22222222,0.36111111,0.25,0.02777778,0.13888889,95.6999969482422,95.6769268329327,87.5555555555556,81.3000030517578,89.5799987792969,-7.34213829040527,-10.3763462946965,-0.0251262618435754,1.43456745147705,-9.61013793945312,9.24675846099854,7.56681530292218,3.27076890733507,-1.45660984516144,5.90573120117188,0.581661935895681,0.318876411765814,0.315134763717651,-0.0350487045943737,-1.28693043813109,7.27077419869602,2.45289547512164,3.50149737464057,-3.50487045943737,-25.7386087626219,0.19047619,0.6,0.36111111,1,0.88888889,0.92307692,0.41666667,19.67857143,0.13888889,0.16666667,0.25,0.41666667,0.02777778,89.6477600097656,95.7249145507812,87.6084526909722,95.7627115885417,81.3860015869141,-9.7577880859375,-6.60957145690918,0.554259988996718,-10.0820536295573,1.44941997528076,4.44399604797363,8.68194325764974,1.93871625264486,6.34400939941406,-2.27192997932434,-1.28693043813109,0.263570245355368,0.315134763717651,0.626162331551313,-0.0350487045943737,-25.7386087626219,4.39283742258946,3.50149737464057,4.17441554367542,-3.50487045943737,0.19047619,0.6,0.36111111,1,0.88888889,0.92307692,0.41666667,7,85.6712036132812,32.4056374686105,1,0.14285714,105.139,1,0.14285714,"2024-06-15",0
"Jhony Brito",25386,"2024-06-09","ARI",29,2024,"SDP","H",26,0,0,3,1,0,0,0,0,0,0,0,3,13,5,1,1,0,0,0,0,0,0,3,9,0,15,3,0,0,5,3,2,0,0,0,0,0.23076923,0,0.23076923,2.65374684579276,0,0.384615384615385,1.66666666666667,0.5,0.8,1.1664797782898,1.8335202217102,2.67848818451166,75.8236564365391,30.1672745395749,66.5170884121943,1.666666666,0.2,0.5,0.3,0,0,0,0,16,29,45,-0.0397239997982979,-0.078514002263546,0.0387900024652481,-0.260999977588654,-0.0284779109060764,0.217840000987053,0.189099997282028,0.503199994564056,0.0443999990820885,1,1,-0.0251603536307812,-0.157193665917074,0,0,0.48888889,96.95454545,0.15555556,87.14285714,NA,NA,0.35555556,90.25,NA,-0.744626998901367,0.243177711963654,NA,0.233036935329437,-3.3846681768244,3.47396731376648,NA,1.45648084580898,0.22727273,0.7826087,0.51111111,0.4,0.94444444,0.82608696,0.51111111,0.53846154,0.08888889,2,5,3,2,6,2,10,0.2,0.5,0.3,0.2,0.6,0.2,1.74854707624222,66.35571,53.65233,69.67939,20,42.07652,20,55.85753,73.87378,53.92668,29.37613,43.19268,31.75288,NA,NA,NA,37.67636,53.85281,37.9534,0.89103,5.41364,113.8,135.08,157.42,92.6,53.36,47.96,128.48,105.92,147.18,113.2,75.78,77.32,NA,NA,NA,111.315555555556,97.5835555555555,113.495111111111,0.26666667,0.22222222,0.15555556,NA,0.35555556,96.9333292643229,96.9299987792969,86.8714250837054,NA,90.1999969482422,-6.89719390869141,-9.52841491699219,1.60439028058733,NA,-9.35154438018799,7.83664194742839,6.19786758422852,1.48876639774867,NA,4.39922428131104,-0.418879888951778,-0.339843451976776,0.245003364980221,NA,0.275426395237446,-3.49066574126482,-3.39843451976776,3.50004807114601,NA,1.72141497023404,0.15789474,0.76923077,0.51111111,0,0.95,0.82608696,0.57777778,20.8125,0.35555556,0.26666667,0.15555556,0.22222222,NA,90.3035507202148,97.0675557454427,86.9827880859375,97.0624816894531,NA,-8.64235782623291,-6.08053334554036,2.66529437473842,-9.00459136962891,NA,2.87382125854492,6.6288808186849,0.0469250210693904,5.02827186584473,NA,0.275426395237446,-0.418879888951778,0.245003364980221,-0.339843451976776,NA,1.72141497023404,-3.49066574126482,3.50004807114601,-3.39843451976776,NA,0.15789474,0.76923077,0.51111111,0,0.95,0.82608696,0.57777778,10,88.8131469726563,9.64957885742188,0,0,107.828,4,0.4,"2024-06-09",0
"Jhony Brito",25386,"2024-06-08","ARI",29,2024,"SDP","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,1,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,1,0,0.5,0.5,0.5,0,0,0,2,7,9,2.20036527025513e-05,-7.80129412305541e-05,0.000100016593933105,0.457000017166138,0.0498636141419411,0.00199999986216426,0,0,NA,0,1,0.0100016593933105,0.00100016771618762,0,0,0.66666667,95.33333333,0.11111111,87,NA,NA,0.22222222,89.5,NA,0.290667951107025,0.0389156937599182,NA,-0.0818048268556595,4.84446585178375,3.89156937599182,NA,-4.09024134278297,0.4,1,0.66666667,1,1,1,0.44444444,0.75,0,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,0.205764191984366,27.85406,46.26432,22.51332,NA,NA,NA,80,66.24791,80,80,38.56168,80,NA,NA,NA,80,57.23755,80,-2.5834,0.20199,99.44,60.64,65.52,NA,NA,NA,114.88,154.14,174.76,82.48,169.18,164.3,NA,NA,NA,107.848888888889,135.033333333333,149.322222222222,NA,0.66666667,0.11111111,NA,0.22222222,NA,95.4166666666667,86.9000015258789,NA,89.4000015258789,NA,-9.9871711730957,0.193413093686104,NA,-9.68458461761475,NA,6.1712818145752,3.20008039474487,NA,5.9758129119873,NA,0.335276812314987,0.039364367723465,NA,-0.0833708606660366,NA,5.58794687191645,3.9364367723465,NA,-4.16854303330183,0.33333333,0.83333333,0.66666667,1,1,1,0.66666667,18,0.22222222,NA,0.11111111,0.66666667,NA,89.5278472900391,NA,87.0050964355469,95.5347290039062,NA,-8.85989475250244,NA,1.30134999752045,-9.26675860087077,NA,4.41698503494263,NA,1.92586994171143,4.81083329518636,NA,-0.0833708606660366,NA,0.039364367723465,0.335276812314987,NA,-4.16854303330183,NA,3.9364367723465,5.58794687191645,NA,0.33333333,0.83333333,0.66666667,1,1,1,0.66666667,4,80.4389572143555,11.2590389251709,0,0,95.0516,1,0.25,"2024-06-08",0
