"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Richard Lovelady",19337,"2024-05-30","OAK",12,2024,"TBR","H",28,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,1,9,9,0,1,0,0,0,1,0,0,0,1,0,0.25,0.25,0,6.49179158401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,104.744428506957,139.421515985497,0,0,0,1,0,0,1,9,4,6,10,0.302587985992432,-0.0564330369234085,0.359021008014679,1.057000041008,0.116090059280396,4.35631990432739,2.70020008087158,2.70020008087158,NA,0,1,0.0692674741148949,0.000192068030265988,1,0,0.5,91.8,0.5,84.4,NA,NA,0.4,0.264933526515961,0.394877880811691,NA,5.29867053031921,7.89755761623383,NA,0.5,1,0.6,0.75,1,0.83333333,0.2,0.5,0.1,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,2.58790005233358,NA,NA,NA,33.34223,69.78351,37.55999,36.60509,70.16562,31.89894,35.36805,73.34415,32.52189,1.03444,5.62875,NA,NA,NA,105.46,96.28,108.36,108.83,67.495,107.75,106.957777777778,83.4866666666667,108.088888888889,NA,0.5,0.5,NA,91.8200012207031,84.3400024414063,NA,9.4186408996582,-4.32507019042969,NA,3.6320743560791,4.07933616638184,NA,0.267885901033878,0.401082783937454,NA,5.35771802067757,8.02165567874908,0.2,1,0.6,1,0.8,0.83333333,0.5,22,NA,NA,0.5,0.5,NA,NA,91.8804809570313,84.3671630859375,NA,NA,8.98703842163086,-5.35332641601562,NA,NA,2.41513195037842,2.67786903381348,NA,NA,0.267885901033878,0.401082783937454,NA,NA,5.35771802067757,8.02165567874908,0.33333333,1,0.6,0.5,1,0.83333333,0.4,2,64.9043960571289,56.5479125976562,0,0,64.9044,0,0,"2024-05-30",0
"Richard Lovelady",19337,"2024-05-25","KCR",12,2024,"TBR","H",28,0,1,13.5000032186516,1,0,0,0,0,0,0,0,1.1,8,4,3,2,0,0,0,0,0,0,0,0,0,27.0000064373032,0,1,1,1,4,2,0,1,1,1,0,0,0,7.58835408401489,0,0.5,3.00000071525591,0.5,0.25,3.1664797782898,10.3335234403618,7.70250607842834,348.785059944857,79.1489231587868,189.774161995548,0.25,0.285714285,0.142857142,0.571428571,0,0,1,6.75000160932579,6,21,27,-0.435919761657715,-0.569511294364929,0.133591502904892,-1.84299993515015,-0.202416241168976,1.57995009422302,3.84653353691101,6.13920021057129,0.215599998831749,1,1,-0.341889142990112,0.0659818448725166,0,1,0.48148148,91.53846154,0.51851852,85.64285714,NA,NA,NA,-0.743203043937683,-0.572744071483612,NA,-5.71694649182833,-4.0910290820258,NA,0.42857143,0.69230769,0.55555556,0.83333333,0.88888889,0.86666667,0.48148148,0.75,0.07407407,2,2,4,1,3,4,8,0.25,0.25,0.5,0.125,0.375,0.5,4.64123226579824,78.95208,52.44017,80,55.88182,67.13204,54.97871,33.76476,46.22675,37.37061,54.54543,52.99347,58.96797,-0.15698,3.84162,92.86,128.86,126.42,107.58,60.58,62.64,91.7942857142857,72.3542857142857,63.3457142857143,95.0333333333333,86.9162962962963,81.9037037037037,0.2962963,0.18518519,0.51851852,91.7375030517578,91.4,85.6428571428571,6.25027227401733,9.9195068359375,-1.39986160823277,7.45019674301147,3.35920906066895,2.21352645329067,-0.357386525720358,-0.398118488490582,-0.573182728141546,-4.46733157150447,-7.96236976981163,-4.09416234386819,0.44444444,0.61111111,0.55555556,1,0.81818182,0.86666667,0.66666667,19.94736842,0.2962963,NA,0.18518519,0.51851852,91.7425003051758,NA,91.4233581542969,85.6394653320312,5.57348251342773,NA,9.38507385253906,-2.16250623975481,6.22710227966309,NA,2.02605819702148,0.864603723798479,-0.357386525720358,NA,-0.398118488490582,-0.573182728141546,-4.46733157150447,NA,-7.96236976981163,-4.09416234386819,0.44444444,0.61111111,0.55555556,1,0.81818182,0.86666667,0.66666667,8,89.023681640625,26.505606515067,1,0.125,106.801,3,0.375,"2024-05-25",0
"Richard Lovelady",19337,"2024-05-24","KCR",12,2024,"TBR","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,3,0,0,1,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,79.1489231587868,189.77413509113,0.333333333,0,0.25,0.75,0,0,0,0,1,7,8,0.000127999999676831,-1.39999929160695e-05,0.000141999989864416,0.451999992132187,0.0496430546045303,0.0031999999191612,0.00139999995008111,0.00139999995008111,NA,0,1,0.031399991363287,0.00860000954620775,0,0,0.625,92.2,0.375,85.33333333,NA,NA,NA,-0.180640980601311,0.466157823801041,NA,-3.61281961202622,15.5385941267014,NA,0.5,0.83333333,0.75,0,1,0.83333333,0.75,1,0.125,0,2,2,1,2,1,4,0,0.5,0.5,0.25,0.5,0.25,0.902599846760432,20,50.36409,20,80,62.97197,80,76.58168,51.63892,80,74.79772,54.99591,80,-1.41518,1.95432,102.9,99.34,88.7,96.42,119.02,123.16,115.666666666667,108.72,118.386666666667,105.2575,110.2375,112.755,0.25,0.375,0.375,92.3499984741211,92,85.2333323160807,5.23219966888428,10.5346616109212,-1.36611255009969,8.30783843994141,1.88834444681803,1.01753727595011,0.0337270088493824,-0.218445390462875,0.514013469219208,1.68635044246912,-7.28151301542918,17.1337823073069,0,0.85714286,0.75,NA,0.83333333,0.83333333,0.875,15.5,0.25,NA,0.375,0.375,92.4319000244141,NA,92.0579630533854,85.2984008789062,4.73951005935669,NA,9.87040328979492,-2.09729560216268,7.47146034240723,NA,0.58570130666097,-0.293298919995626,0.0337270088493824,NA,-0.218445390462875,0.514013469219208,1.68635044246912,NA,-7.28151301542918,17.1337823073069,0,0.85714286,0.75,NA,0.83333333,0.83333333,0.875,4,84.1236953735352,3.66936874389648,0,0,95.2116,1,0.25,"2024-05-24",0
"Richard Lovelady",19337,"2024-05-22","BOS",12,2024,"TBR","H",28,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0.5,0,2,0,1,0,1,0,0,0.25,0,0.25,0.992229084014893,0,0.5,3.00000312924711,0.666666666666667,0,0.166476649042681,26.8335515141814,0.166476649042681,697.570681198958,2.36232701961423,2.29606542354053,2,0.333333333,0.666666666,0,0,0,0,0,8,12,20,-0.134743988513947,-0.309444010257721,0.174699991941452,-0.99399995803833,-0.109170779585838,2.99364995956421,1.40450000762939,2.80900001525879,2.28299999237061,1,1,-0.026130449026823,-0.0188794854457969,0,1,0.55,91.72727273,0.45,85.88888889,NA,NA,NA,0.290586590766907,-0.623582363128662,NA,2.64169627969915,-6.9286929236518,NA,0.22222222,0.72727273,0.5,1,0.75,0.8,0.55,0.5,0.1,2,1,0,2,0,1,3,0.66666667,0.33333333,0,0.66666667,0,0.33333333,3.03736486865895,28.20125,48.17387,22.91633,78.26789,66.63348,80,22.16761,38.84597,25.28357,51.08655,52.07934,59.33476,0.05791,4.16396,124.48,72.18,74.44,112.1,131.16,163.08,103.206666666667,87.1044444444444,81.9466666666667,109.336,105.437,117.706,0.1,0.45,0.45,91.5,91.7222222222222,85.8111097547743,7.00928020477295,10.332507663303,-0.755055798424615,8.37234973907471,3.23369238111708,3.55039109124078,0.0291231870651245,0.266160354018211,-0.635606497526169,1.45615935325623,2.95733726686902,-7.06229441695743,0.36363636,0.66666667,0.5,0.75,0.83333333,0.8,0.45,23.5625,0.1,NA,0.45,0.45,91.4088973999023,NA,91.6693793402778,85.7405124240451,6.22988986968994,NA,9.74329715304905,-1.79592005411784,7.37983989715576,NA,1.95682991875543,2.13328319125705,0.0291231870651245,NA,0.266160354018211,-0.635606497526169,1.45615935325623,NA,2.95733726686902,-7.06229441695743,0.2,0.8,0.5,1,0.75,0.8,0.5,3,86.7755126953125,-33.0608698527018,0,0,106.129,1,0.33333333,"2024-05-22",0
"Richard Lovelady",19337,"2024-05-20","BOS",12,2024,"TBR","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.1489231587868,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,6,6,12,0.00294000096619129,0,0.00294000096619129,0.451999992132187,0.0496430546045303,0.0380666665732861,0.051400002092123,0.051400002092123,0.0199999995529652,1,1,0.0791349783539772,-0.00190202808944082,0,0,0.66666667,91.5,0.33333333,84,NA,NA,NA,0.484539747238159,0.189453944563866,NA,6.05674684047699,4.73634861409664,NA,0.28571429,0.6,0.41666667,1,1,1,0.41666667,NA,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,1.13291258119566,34.95021,60.04369,29.89395,38.0733,70.08894,62.85818,20,46.54046,20,26.16125,59.63776,37.64593,1.60642,6.48672,84.82,115.66,114.38,109.74,123.8,146.28,83.74,22.65,27.02,96.92,88.7266666666667,101.21,0.16666667,0.5,0.33333333,91.9499969482422,91.1833292643229,84,5.36736392974854,10.1218535105387,-3.38646411895752,8.44684600830078,2.81001281738281,1.32844161987305,0.212891716510057,0.278800532221794,0.19055163115263,10.6445858255029,4.6466755370299,4.76379077881575,0.14285714,0.8,0.41666667,1,1,1,0.41666667,16.22222222,0.16666667,NA,0.5,0.33333333,91.9329528808594,NA,91.1760965983073,83.9883499145508,4.26673030853271,NA,9.55682818094889,-4.5508074760437,7.22910499572754,NA,1.70722659428914,-0.23329946398735,0.212891716510057,NA,0.278800532221794,0.19055163115263,10.6445858255029,NA,4.6466755370299,4.76379077881575,0,0.71428571,0.41666667,NA,1,1,0.58333333,3,83.0538177490234,14.5083567301432,0,0,95.7003,1,0.33333333,"2024-05-20",0
"Richard Lovelady",19337,"2024-05-12","@PIT",17,2024,"CHC","A",28,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,3,2,1,1,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.666666666666667,6.00000625849423,0.666666666666667,0.5,3.1664797782898,23.8335483849342,7.70250972840334,674.258506642282,80.0700356271687,187.926204380887,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,7,11,-0.114859998226166,-0.155277997255325,0.0404180102050304,-0.687999963760376,-0.0685600340366364,1.63193333148956,1.56620001792908,1.56620001792908,3.18879985809326,1,1,-0.0751605927944183,0.00477781672762509,0,1,0.54545455,92.16666667,0.45454545,84.6,NA,NA,NA,-0.433518618345261,-0.538734316825867,NA,-7.22531030575434,-10.7746863365173,NA,0,0.66666667,0.36363636,NA,0.75,0.75,0.54545455,1,0.09090909,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,5.70221563415401,NA,NA,NA,64.11736,55.92682,58.68474,31.74996,39.77847,36.44582,53.32947,48.70711,52.43451,-0.08144,3.95493,NA,NA,NA,99.32,113.34,116.98,107.812,87.008,96.524,103.18,101.370909090909,107.681818181818,NA,0.54545455,0.45454545,NA,92.183339436849,84.6200012207031,NA,9.23494084676107,-1.25114221572876,NA,3.02043056488037,3.05430526733398,NA,-0.440803300589323,-0.543175466358662,NA,-7.34672167648872,-10.8635093271732,0,0.66666667,0.36363636,NA,0.75,0.75,0.54545455,17.5,NA,0.09090909,0.45454545,0.45454545,NA,90.5925979614258,92.6149780273438,84.7108581542969,NA,5.8263201713562,9.19704132080078,-2.23307476043701,NA,0.877012014389038,2.12780876159668,2.076926612854,NA,-0.0242429338395596,-0.416560366749763,-0.543175466358662,NA,-2.42429338395596,-8.33120733499527,-10.8635093271732,0,0.66666667,0.36363636,NA,0.75,0.75,0.54545455,3,95.4844462076823,23.8610026041667,0,0,101.762,2,0.66666667,"2024-05-12",0
"Richard Lovelady",19337,"2024-05-11","@PIT",17,2024,"CHC","A",28,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,0,0,0,18,0,0,0,2,3,0,0,0,0,0,0,0,0,6.69112908401489,9,0.4,2,0.25,1,16.1664797782898,-7.16647977828979,7.70250499695539,224.752601111951,401.286127457841,187.926090042024,0.666666666,0,0.4,0.6,0,0.333333333,0,0,5,8,13,-0.0741060152649879,-0.141547992825508,0.0674419775605202,-0.47900003194809,-0.0477329380810261,0.725199997425079,0.845200002193451,0.845200002193451,0.418999999761581,1,1,-0.10394798964262,0.00176098532917363,0,1,0.46153846,92.33333333,0.53846154,85.85714286,NA,NA,NA,-1.96952545642853,0.474989593029022,NA,-32.8254242738088,6.78556561470032,NA,0.16666667,0.85714286,0.53846154,1,1,1,0.53846154,0.6,0,2,3,0,1,2,2,5,0.4,0.6,0,0.2,0.4,0.4,11.0704603135489,20,48.31261,20,77.91156,63.38999,76.1236,23.69469,40.60064,28.14357,23.86879,46.99344,22.60722,1.74885,6.70037,95.38,73.56,55.5,97.94,139.86,146.62,91.22,85.54,81.76,93.5338461538462,90.2107692307692,83.6584615384615,0.30769231,0.15384615,0.53846154,92.0500030517578,92.5500030517578,85.8714250837054,5.69432973861694,10.2026605606079,-1.00570508411952,7.5410327911377,2.95177888870239,2.22332613808768,-1.45998778566718,-0.515744984149933,0.480774950236082,-36.4996946416795,-25.7872492074966,6.86821357480117,0.16666667,0.85714286,0.53846154,1,1,1,0.53846154,19.625,0.30769231,NA,0.15384615,0.53846154,92.2277755737305,NA,92.7248992919922,86.0387311662946,4.78058767318726,NA,9.37740993499756,-2.13461998530797,7.08787250518799,NA,1.90553796291351,1.15763023921422,-1.45998778566718,NA,-0.515744984149933,0.480774950236082,-36.4996946416795,NA,-25.7872492074966,6.86821357480117,0.16666667,0.85714286,0.53846154,1,1,1,0.53846154,5,95.8447143554688,6.28035430908203,2,0.4,108.381,3,0.6,"2024-05-11",0
"Richard Lovelady",19337,"2024-05-08","SDP",17,2024,"CHC","H",28,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,2,27.000028163224,13.500014081612,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1.50000156462356,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,43.0066017557631,42.0611351806182,0,0,0,0,0,0,0,0,7,9,16,0.014932001940906,-0.00977199897170067,0.0247040018439293,0.422000020742416,0.0452304407954216,0.472200006246567,0.258200019598007,0.516400039196014,0.629599988460541,1,1,0.0287569854408503,0.00286521223677761,0,0,0.25,92.5,0.75,84.33333333,NA,NA,NA,-0.202194824814796,0.420893877744675,NA,-5.05487062036991,3.50744898120562,NA,0.22222222,0.85714286,0.5,0.5,0.5,0.5,0.4375,0.66666667,0.25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.5381134172695,71.16211,60.72288,59.94576,20,59.78577,20,52.17717,49.07829,55.51398,33.45461,56.83329,43.37825,1.15331,5.80706,72.36,110.1,108.22,109.34,-102.36,-79.28,96.3963636363636,117.749090909091,116.323636363636,97.3826666666667,73.2173333333333,76.6626666666667,0.0625,0.1875,0.75,92.5,92.6333312988281,84.4416656494141,3.80766034126282,9.71225992838542,-2.78633403778076,8.37680435180664,2.86729685465495,2.86687088012695,0.0682137757539749,-0.276170209050179,0.424400251358747,6.82137757539749,-9.20567363500595,3.5366687613229,0.14285714,0.77777778,0.5,1,0.42857143,0.5,0.5625,23.41666667,0.0625,0.0625,0.1875,0.6875,92.5796966552734,85.372200012207,92.7518717447917,84.4967262961648,2.76848006248474,3.1653299331665,8.83693695068359,-4.35621018843217,7.47727012634277,5.8708701133728,1.88421328862508,1.50955668362704,0.0682137757539749,-0.0897959321737289,-0.276170209050179,0.514196183532476,6.82137757539749,-8.97959321737289,-9.20567363500595,4.67451075938615,0.14285714,0.77777778,0.5,1,0.42857143,0.5,0.5625,0,NA,NA,0,NA,NA,0,NA,"2024-05-08",0
"Richard Lovelady",19337,"2024-05-06","SDP",17,2024,"CHC","H",28,0,1,81.0000844896721,1,0,0,0,0,0,0,0,0.1,4,3,3,3,0,0,0,0,0,0,0,0,0,81.0000844896721,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,0,0.75,9.00000938774135,0.75,0,3.1664797782898,77.8336047113823,7.70250972840334,2022.77551992684,80.0700356271687,187.926204380887,3,0,0.75,0.25,0,0,0,0,6,8,14,-0.286092013120651,-0.316731989383698,0.0306399986147881,-2.15199995040894,-0.230653792619705,1.86632001399994,1.26333332061768,1.11000001430511,1.00639998912811,1,1,-0.130522310733795,-0.0227697350968084,0,1,0.42857143,91.83333333,0.57142857,85.125,NA,NA,NA,-0.799409210681915,-0.380364269018173,NA,-13.3234868446986,-4.75455336272717,NA,0,0.625,0.35714286,NA,0.8,0.8,0.57142857,0.25,0.07142857,1,1,2,1,3,0,4,0.25,0.25,0.5,0.25,0.75,0,1.18646374365322,64.25111,47.2892,80,70.95931,60.56897,72.185,51.91099,51.11373,54.15074,63.97514,55.5995,71.75218,-0.74281,2.96288,79.72,168.12,158.98,97.34,118.26,125.34,101.335,103.18,102.385,97.1057142857143,116.765714285714,117.028571428571,0.14285714,0.28571429,0.57142857,92.6500015258789,91.4000015258789,84.9499969482422,5.8185658454895,9.34799480438232,-1.12162375450134,7.07419586181641,1.61894607543945,2.48485565185547,-0.380039200186729,-0.431845512241125,-0.387005183845758,-19.0019600093365,-10.7961378060281,-4.83756479807198,0,0.625,0.35714286,NA,0.8,0.8,0.57142857,16.8,0.14285714,NA,0.28571429,0.57142857,93.0561981201172,NA,91.8247756958008,85.3556365966797,5.14334011077881,NA,8.61824512481689,-1.9374064207077,6.33377504348755,NA,0.683946967124939,1.34281992912292,-0.380039200186729,NA,-0.431845512241125,-0.387005183845758,-19.0019600093365,NA,-10.7961378060281,-4.83756479807198,0,0.625,0.35714286,NA,0.8,0.8,0.57142857,4,77.2430725097656,4.77146482467651,0,0,85.9087,0,0,"2024-05-06",0
"Richard Lovelady",19337,"2024-05-03","MIL",17,2024,"CHC","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.6521753455268,66.5170884121943,0,0.5,0,0.5,0,0,0,0,5,10,15,0.103476032614708,0,0.103476032614708,0.468999981880188,0.0502679497003555,1.3902667760849,1.83986675739288,1.23320007324219,1.54200005531311,1,1,0.0745184868574142,-8.95827113304576e-05,1,0,0.53333333,92.125,0.46666667,84.85714286,NA,NA,NA,0.480959802865982,0.284999281167984,NA,6.01199753582478,4.07141830239977,NA,0.5,0.4,0.46666667,0.8,0.5,0.71428571,0.33333333,1,0.13333333,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,3.4292784158419,80,44.75836,80,20,51.1521,20,55.46117,50.24424,57.01992,40.06288,49.91742,29.9851,0.74277,5.19125,96.48,168.94,150.62,115.06,0.299999999999997,8.69999999999999,121.3,120.148571428571,117.291428571429,114.256,89.9573333333333,87.76,0.2,0.33333333,0.46666667,92.3666687011719,92.0200012207031,84.9142892020089,6.01357968648275,8.37661285400391,-3.238799231393,6.96160380045573,2.15493183135986,2.40640149797712,0.197990521788597,0.288692314177752,0.330277226865292,6.5996840596199,5.77384628355503,4.71824609807559,0.33333333,0.66666667,0.46666667,0.66666667,0.75,0.71428571,0.4,18.66666667,0.13333333,NA,0.4,0.46666667,92.9870452880859,NA,92.3550008138021,85.2664620535714,4.26443481445312,NA,7.9426383972168,-4.00360570635114,6.38112497329712,NA,1.77911949157715,1.11158125741141,0.158626154065132,NA,0.328056681901217,0.330277226865292,7.93130770325661,NA,5.46761136502028,4.71824609807559,0.375,0.57142857,0.46666667,0.66666667,0.75,0.71428571,0.46666667,2,69.7114868164062,37.8912506103516,0,0,81.186,0,0,"2024-05-03",0
"Richard Lovelady",19337,"2024-05-02","@NYM",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,0,1,1.1,6,2,0,0,0,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,2,0,2,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1.50000035762795,0.5,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.94322753149751,5.81257031260301,2,0.5,0.5,0,0,0,0,0,8,14,22,-0.0551260188221931,-0.249118015170097,0.193992003798485,-0.198000013828278,-0.0215334482491016,2.10416674613953,1.84146666526794,2.51920008659363,1.78779995441437,1,1,-0.0245026610791683,-0.00169584192603874,0,0,0.31818182,92.42857143,0.68181818,85.66666667,NA,NA,NA,-1.13865494728088,0.873374462127686,NA,-16.2664992468698,5.82249641418457,NA,0.41666667,0.7,0.54545455,0.4,0.85714286,0.66666667,0.45454545,0.66666667,0.18181818,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,3.72049635602622,80,50.72544,80,80,64.35447,80,54.29951,53.41437,54.8304,71.13481,58.63433,73.36088,-1.18762,2.29566,97.04,140.54,124.38,100.06,123.8,127.62,93.712,125.42,122.088,95.1827272727273,127.948181818182,123.259090909091,0.18181818,0.13636364,0.68181818,92.9250030517578,91.5999959309896,85.6799967447917,6.38025569915771,9.97077814737956,-0.974480311075846,7.56062841415405,2.72498321533203,2.23313217163086,-0.465572491288185,-0.686516460031271,0.883264269679785,-11.6393122822046,-22.8838820010424,5.8884284645319,0.36363636,0.72727273,0.54545455,0.25,0.875,0.66666667,0.5,18.75,0.18181818,NA,0.13636364,0.68181818,93.3348007202148,NA,92.0059000651042,86.0825439453125,5.35658502578735,NA,8.96914672851562,-2.13767115275065,6.70174503326416,NA,1.68406470616659,1.13876813252767,-0.465572491288185,NA,-0.686516460031271,0.883264269679785,-11.6393122822046,NA,-22.8838820010424,5.8884284645319,0.36363636,0.72727273,0.54545455,0.25,0.875,0.66666667,0.5,4,84.2524490356445,-8.74319839477539,0,0,103.317,2,0.5,"2024-05-02",0
"Richard Lovelady",19337,"2024-04-28","@BOS",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,104.77896576799,175.553036418574,0,0,0,1,0,0,0,0,6,10,16,0.0357439666986465,-0.0228240005671978,0.0585679672658443,0.546999990940094,0.0526974946260452,0.7257000207901,0.603600025177002,0.603600025177002,0.541999995708466,1,1,0.0397326126694679,0.00952185291499022,0,0,0.625,92.5,0.25,84,0.125,86,NA,-0.0880036056041718,0.259720236063004,0.268998652696609,-0.880036056041717,6.49300590157509,13.4499326348305,0.125,0.625,0.375,1,1,1,0.5,0.5,0,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,2.60076515574149,80,61.84137,70.11152,43.62562,50.12957,67.25082,77.89138,63.47321,70.30268,69.749,57.52346,80,-1.10152,2.42481,105.84,132.12,96.22,109.52,46.12,61.06,101.93,136.94,152.43,106.44375,85.5525,97.52125,0.0625,0.5625,0.375,91.8000030517578,92.6555582682292,84.5666656494141,3.28601694107056,9.1746342976888,-4.64511680603027,5.10765027999878,2.75778812832303,1.27302885055542,-0.0380783230066299,-0.0554627403616905,0.534937623888254,-3.80783230066299,-0.61625267068545,8.91562706480424,0.16666667,0.5,0.375,1,1,1,0.625,19,0.0625,NA,0.5625,0.375,92.1022033691406,NA,92.9364895290799,84.8526000976562,2.32313990592957,NA,8.20583089192708,-5.70664405822754,4.52657985687256,NA,1.77337614695231,0.100819329420726,-0.0380783230066299,NA,-0.0554627403616905,0.534937623888254,-3.80783230066299,NA,-0.61625267068545,8.91562706480424,0.2,0.45454545,0.375,1,1,1,0.6875,2,98.3353729248047,43.2084808349609,0,0,98.3803,2,1,"2024-04-28",0
