"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Brasier",5615,"2024-09-27","@COL",22,2024,"LAD","A",36,0,0,9,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,2,18,9,9,2,0,0,1,1,0,0,0,0,0,0.4,0.2,0.2,4.07548908401489,0,0.25,2,0.5,0.5,2.1664797782898,6.8335202217102,3.67848818451166,222.75908547873,53.3255770223076,90.682812007927,1,0,0.5,0.5,0,0,5,45,7,16,23,-0.0309120155870914,-0.167088016867638,0.136175990104675,-0.370999962091446,-0.0322889536619186,1.15983998775482,0.910000026226044,0.910000026226044,0.806400001049042,1,1,-0.0128137059509754,-0.0138382597627864,0,0,0.43478261,94.1,0.34782609,84.625,0.2173913,90.6,NA,-0.028419703245163,-0.669025778770447,0.0646282732486725,-0.28419703245163,-8.36282223463058,1.29256546497345,0.46153846,0.8,0.60869565,0.66666667,1,0.85714286,0.43478261,0.8,0.08695652,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,1.3254226417138,41,41.96888,43.37994,39.6541,NA,NA,NA,54.19145,48.88646,66.33205,39.26418,42.43212,61.47057,45.68617,45.3973,57.23769,0.39341,4.66721,86.38,78.98,59.6,NA,NA,NA,101.04,110.48,93,72.66,122.74,124.64,89.6460869565217,101.642608695652,89.0173913043478,0.43478261,0.2173913,NA,0.34782609,94.1599975585937,90.5599975585938,NA,84.7249984741211,-3.23459968566895,0.662745475769043,NA,2.13062238693237,7.58374328613281,4.83589401245117,NA,-0.141394421458244,-0.0326167568564415,0.0652915723621845,NA,-0.670518010854721,-0.326167568564415,1.30583144724369,NA,-8.38147513568401,0.5,0.72727273,0.60869565,0.66666667,1,0.85714286,0.47826087,19.55555556,0.43478261,0.2173913,NA,0.34782609,94.3627197265625,90.7469970703125,NA,84.8924255371094,-2.84248428344727,1.14547863006592,NA,2.50860500335693,7.41682891845703,4.67689819335938,NA,-0.654878199100494,-0.0326167568564415,0.0652915723621845,NA,-0.670518010854721,-0.326167568564415,1.30583144724369,NA,-8.38147513568401,0.5,0.72727273,0.60869565,0.66666667,1,0.85714286,0.47826087,2,97.8243408203125,-3.25539493560791,0,0,99.8905,2,1,"2024-09-27",0
"Ryan Brasier",5615,"2024-09-22","COL",22,2024,"LAD","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-65.6765586637379,-66.6845831899186,1,0,1,0,0,0,0,0,6,13,19,0.0251799952238798,-0.0323000065982342,0.0574799999594688,0.477999985218048,0.0505820140242577,0.581499993801117,0.449999988079071,0.449999988079071,0.406000018119812,1,1,0.0205766558647156,0.0227251420584187,0,0,0.36842105,94.85714286,0.57894737,85.54545455,0.05263158,91,NA,0.200537085533142,-0.198638334870338,0.0389156937599182,2.86481550761632,-1.8058030442758,3.89156937599182,0.5,0.71428571,0.57894737,0.5,0.6,0.54545455,0.36842105,1,0.26315789,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.87093480909234,NA,71.25171,37.57418,80,80,60.93347,80,45.53404,47.76718,52.94374,80,52.67497,80,68.51125,48.4931,80,-1.02462,2.54016,108.04,141.52,124.8,101.76,162.24,166,97.18,110.42,95.92,86.58,167.68,160.56,99.9621052631579,127.072631578947,114.298947368421,0.26315789,0.05263158,0.10526316,0.57894737,94.8799987792969,90.5999984741211,94.5,85.5454545454545,-4.11714324951172,1.22154366970062,-8.41509056091309,1.93993377685547,9.09820175170898,5.44903802871704,7.25503540039062,1.09920874508944,0.27485691010952,0.039364367723465,-0.0725650899112225,-0.199530858546495,5.4971382021904,3.9364367723465,-3.62825449556112,-1.81391689587723,0.5,0.66666667,0.57894737,0.6,0.5,0.54545455,0.47368421,19.86666667,0.26315789,0.05263158,0.10526316,0.57894737,94.7897216796875,90.5408020019531,94.3923492431641,85.4446022727273,-3.46144409179688,1.66146004199982,-7.97700500488281,2.62169543179599,8.12090377807617,4.44959020614624,6.31863021850586,-0.373492414301092,0.27485691010952,0.039364367723465,-0.0725650899112225,-0.199530858546495,5.4971382021904,3.9364367723465,-3.62825449556112,-1.81391689587723,0.5,0.66666667,0.57894737,0.6,0.5,0.54545455,0.47368421,1,101.210098266602,6.29352140426636,0,0,101.21,1,1,"2024-09-22",0
"Ryan Brasier",5615,"2024-09-20","COL",22,2024,"LAD","H",36,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,2.24528464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,9,12,0.0469600111246109,0,0.0469600111246109,0.477799981832504,0.0505608469247818,0.627333343029022,0.870000004768372,0.870000004768372,0.930000007152557,1,1,0.0749109461903572,-5.43940136966403e-05,0,0,0.75,94.33333333,0.25,86,NA,NA,NA,0.517313480377197,0.210907563567162,NA,5.74792755974664,7.03025211890539,NA,0.4,0.85714286,0.66666667,0.5,0.83333333,0.75,0.58333333,0.33333333,0.16666667,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.361952237219233,47,74.44757,49.96172,80,NA,NA,NA,20,46.95967,25.48768,NA,NA,NA,64.16881,45.54457,76.55127,-0.75484,2.94483,105.44,130.98,132.84,NA,NA,NA,101.12,66.48,42.86,NA,NA,NA,104.36,114.855,110.345,0.75,NA,NA,0.25,94.1222195095486,NA,NA,86.2333374023438,-4.87335120307075,NA,NA,1.69584147135417,9.78531053331163,NA,NA,1.56263510386149,0.523323632776737,NA,NA,0.213400114327669,5.81470703085264,NA,NA,7.11333714425564,0.4,0.85714286,0.66666667,0.5,0.83333333,0.75,0.58333333,19.22222222,0.75,NA,NA,0.25,94.000244140625,NA,NA,86.0989990234375,-4.55128012763129,NA,NA,2.34245999654134,8.97706264919705,NA,NA,0.159090658028921,0.523323632776737,NA,NA,0.213400114327669,5.81470703085264,NA,NA,7.11333714425564,0.33333333,1,0.66666667,0.5,0.83333333,0.75,0.5,2,92.9581451416016,7.79541254043579,0,0,95.854,1,0.5,"2024-09-20",0
"Ryan Brasier",5615,"2024-09-17","@MIA",22,2024,"LAD","A",36,0,0,18,1,0,0,0,0,0,0,0,1,6,2,2,2,0,1,0,0,0,0,2,18,9,18,2,0,0,2,0,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.31006240967923,0,0.4,3,0.666666666666667,0.33333333,2.1664797782898,15.8335202217102,2.1664797782898,445.51817095746,53.3255770223076,54.144034788745,2,0.333333333,0.666666666,0,0,0,1,9,7,18,25,-0.152639985084534,-0.192979961633682,0.0403399839997292,-1.47800004482269,-0.147064670920372,0.86133337020874,0.846000015735626,0.846000015735626,0.419999986886978,1,1,-0.137709528207779,-0.0395040691796555,0,1,0.44,94.90909091,0.48,86.08333333,0.08,91,NA,0.466899216175079,-1.56747174263,0.0151102766394615,4.24453832886436,-13.0622645219167,0.755513831973076,0.38461538,0.91666667,0.64,0.6,0.90909091,0.8125,0.48,0.66666667,0.12,2,1,0,0,0,3,3,0.66666667,0.33333333,0,0,0,1,3.77986568710017,NA,75.88518,49.13033,72.24565,55.03728,77.68691,55.39253,55.1204,48.18103,59.16278,20,45.80193,31.60111,61.11251,54.38111,64.22968,-0.56497,3.22964,145.88,137.94,151.18,132.2,55.36,88.04,100.94,106.3,95.34,89.9,76.48,75.62,117.6416,104.6232,108.2296,0.28,0.08,0.16,0.48,94.6285749162946,91.1999969482422,95.1750030517578,86.0416666666667,-4.89601516723633,-0.015595018863678,-10.1403636932373,1.82221396764119,9.97241973876953,7.45360279083252,6.84310293197632,1.46249961853027,0.517427802085876,0.0151214338839054,-0.048157062381506,-1.58427543193102,7.39182574408395,0.756071694195271,-1.20392655953765,-13.2022952660918,0.4,0.8,0.64,0.5,0.91666667,0.8125,0.6,21,0.28,0.08,0.16,0.48,94.6466238839286,91.2081451416016,95.2405700683594,86.0569864908854,-4.13438415527344,0.881850004196167,-9.50003814697266,2.63770993550619,8.70858546665737,5.71158981323242,5.47298002243042,-0.336386680603027,0.517427802085876,0.0151214338839054,-0.048157062381506,-1.58427543193102,7.39182574408395,0.756071694195271,-1.20392655953765,-13.2022952660918,0.36363636,0.85714286,0.64,0.5,0.91666667,0.8125,0.56,3,109.711822509766,3.8328971862793,1,0.33333333,117.201,3,1,"2024-09-17",0
"Ryan Brasier",5615,"2024-09-14","@ATL",22,2024,"LAD","A",36,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,1,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0.333333333333333,1.50000156462356,0.333333333333333,0,3.1664797782898,-3.1664797782898,7.70250972840334,0,77.1260041595167,187.926204380887,0,0.333333333,0,0.666666666,0,0,0,0,2,5,7,-0.0142879961058497,-0.0143879605457187,9.99641415546648e-05,-2.41900014877319,-0.245833337306976,0.0882666632533073,0.121799997985363,0.243599995970726,0,1,1,-0.0854187309741974,-0.0764543429500553,0,0,0.28571429,95,0.57142857,85.75,0.14285714,91,NA,0.307117342948914,-0.0143446438014507,-0.758123278617859,15.3558671474457,-0.358616095036268,-75.8123278617859,0.6,1,0.71428571,1,1,1,0.28571429,1,0,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,5.38269329563911,NA,49.88059,20,80,80,39.13993,80,67.92647,22.38712,72.10964,20,44.7122,20,64.2634,25.19188,80,-0.76072,2.93601,76.62,150.72,150.16,118.78,182.96,206.54,107.38,136.4,108.78,91.74,155.08,153.6,102.38,147.765714285714,135.06,0.14285714,0.14285714,0.14285714,0.57142857,94.5,90.8000030517578,94.5,85.5749969482422,-5.04659795761108,1.11853730678558,-8.80039596557617,1.6238865852356,9.03750610351562,5.17853736877441,6.95478248596191,1.33566498756409,0.294975996017456,-0.76553338766098,0.057969942688942,-0.00799963250756264,29.4975996017456,-76.553338766098,5.7969942688942,-0.199990812689066,0.33333333,1,0.71428571,1,1,1,0.57142857,21.25,0.14285714,0.14285714,0.14285714,0.57142857,94.527099609375,90.7768020629883,94.4829025268555,85.546272277832,-4.44599008560181,1.9818400144577,-8.42448997497559,2.41321754455566,7.85897016525269,4.20141983032227,5.68464994430542,-0.414152473211288,0.294975996017456,-0.76553338766098,0.057969942688942,-0.00799963250756264,29.4975996017456,-76.553338766098,5.7969942688942,-0.199990812689066,0.33333333,1,0.71428571,1,1,1,0.57142857,3,90.62109375,23.2400410970052,1,0.33333333,102.838,1,0.33333333,"2024-09-14",0
"Ryan Brasier",5615,"2024-09-10","CHC",22,2024,"LAD","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,0,0,0,1,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,2,0,1,0,0,0,1,9,1,8,9,0.0684800297021866,-0.036079965531826,0.104559995234013,0.477999985218048,0.0505820140242577,1.3840000629425,1.2739999294281,1.2739999294281,1.21399998664856,1,1,0.0286918561905622,0.0207879318064065,1,0,0.44444444,94.5,0.44444444,84.5,0.11111111,90,NA,-0.40976420044899,0.602292418479919,-0.0344077162444592,-10.2441050112247,15.057310461998,-3.44077162444592,0.8,0.75,0.77777778,0.75,0.66666667,0.71428571,0.44444444,0.75,0.22222222,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,0.155410383258607,NA,80,45.04077,80,61.24787,69.35634,50.79954,72.07491,39.73658,80,NA,NA,NA,80,45.15825,80,-1.84074,1.31598,95.48,128.72,116.12,105.72,83.24,90.32,93.72,142.76,137.98,NA,NA,NA,95.88,130.055,123.825,0.33333333,NA,0.11111111,0.55555556,94.7000020345052,NA,94.4000015258789,85.6800048828125,-4.37760988871257,NA,-9.03110790252686,2.01646499633789,9.04048919677734,NA,5.51619958877563,1.00140504837036,-0.47120987996459,NA,0.054773960262537,0.564813319593668,-15.7069959988197,NA,5.4773960262537,11.2962663918734,1,0.6,0.77777778,0.75,0.66666667,0.71428571,0.55555556,23.4,0.33333333,0.11111111,0.11111111,0.44444444,94.4659322102865,89.5865020751953,94.1341018676758,84.4035720825195,-3.94781653086344,2.17916011810303,-8.775710105896,2.96643996238708,8.2014102935791,3.59487009048462,4.40747022628784,-1.22454380989075,-0.47120987996459,-0.0350487045943737,0.054773960262537,0.599862024188042,-15.7069959988197,-3.50487045943737,5.4773960262537,14.996550604701,1,0.6,0.77777778,0.75,0.66666667,0.71428571,0.55555556,3,98.7341613769531,1.46813201904297,0,0,100.625,2,0.66666667,"2024-09-10",0
"Ryan Brasier",5615,"2024-09-07","CLE",22,2024,"LAD","H",36,0,0,0,1,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,8.78072908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.1260041595167,151.387312822842,0,0.5,0,0.5,0,0,6,54,4,12,16,0.0469600111246109,-0.0405599698424339,0.0875199809670448,0.477800011634827,0.0505608469247818,1.00119996070862,0.870000004768372,0.870000004768372,0.370000004768372,1,1,0.0269875936210155,0.0199161348723157,0,0,0.25,93.5,0.4375,85.14285714,0.3125,90,NA,-0.243715941905975,0.142810419201851,0.386422365903854,-6.09289854764938,2.04014884574073,7.72844731807709,0.6,0.66666667,0.625,0.83333333,1,0.9,0.375,0.75,0.0625,1,3,0,1,3,0,4,0.25,0.75,0,0.25,0.75,0,8.87571663892008,44,80,27.47441,80,NA,NA,NA,43.72833,28.92942,63.91846,61.22048,46.63698,30.92998,66.73144,34.84168,72.51034,-0.91405,2.70602,96.74,152.2,130.38,NA,NA,NA,96.24,128.34,98.98,84.84,107.58,103.28,92.8025,127.8175,108.17375,0.25,0.3125,NA,0.4375,93.625,90.0599975585938,NA,85.1428571428571,-5.30940008163452,-0.042538720369339,NA,2.4198420388358,8.76472473144531,5.39187316894531,NA,1.26280948093959,-0.247821122407913,0.433085165917873,NA,0.144031006842852,-6.19552806019783,8.66170331835747,NA,2.05758581204074,0.55555556,0.71428571,0.625,0.8,1,0.9,0.4375,20.08333333,0.25,0.3125,NA,0.4375,93.6094284057617,90.0010986328125,NA,85.0887276785714,-4.85401725769043,0.715324211120606,NA,3.13171986171177,7.8490571975708,4.31580009460449,NA,0.0537634406770979,-0.247821122407913,0.433085165917873,NA,0.144031006842852,-6.19552806019783,8.66170331835747,NA,2.05758581204074,0.55555556,0.71428571,0.625,0.8,1,0.9,0.4375,4,84.1957015991211,33.8627128601074,0,0,98.4239,1,0.25,"2024-09-07",0
"Ryan Brasier",5615,"2024-09-06","CLE",22,2024,"LAD","H",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,9,12,0.0159999970346689,0,0.0159999970346689,0.477999985218048,0.0505820102989674,0.211999997496605,0.273999989032745,0.273999989032745,NA,0,1,0.0753562077879906,0.00011547722901116,0,0,0.5,94.66666667,0.5,86,NA,NA,NA,0.221385955810547,0.506835103034973,NA,3.68976593017578,8.44725171724955,NA,0.2,1,0.66666667,0,1,0.875,0.58333333,0.66666667,0.08333333,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.361952237219233,NA,68.80349,45.50371,76.1303,20,58.63651,20,52.06961,44.47965,59.45281,NA,NA,NA,57.91452,45.93523,65.73996,-0.36629,3.52766,108.94,98.92,93.74,99.76,60.92,68,98.5,94.86,87,NA,NA,NA,102.955,93.7233333333333,88.225,0.41666667,NA,0.08333333,0.5,94.6400024414063,NA,95.3000030517578,86.0333353678385,-3.86049270629883,NA,-8.80557537078857,2.71250947316488,9.36033325195313,NA,7.11013412475586,1.59292046229045,0.258874252438545,NA,-0.0350487045943737,0.512898180633783,5.1774850487709,NA,-3.50487045943737,8.54830301056306,0.25,0.875,0.66666667,0,1,0.875,0.66666667,17.77777778,0.41666667,NA,0.08333333,0.5,94.5304809570312,NA,95.2116012573242,85.899668375651,-3.19534206390381,NA,-8.56758975982666,3.33901500701904,8.55426788330078,NA,5.8060998916626,0.608982801437378,0.258874252438545,NA,-0.0350487045943737,0.512898180633783,5.1774850487709,NA,-3.50487045943737,8.54830301056306,0.25,0.875,0.66666667,0,1,0.875,0.66666667,2,92.0708160400391,22.8444156646729,0,0,95.8293,1,0.5,"2024-09-06",0
