"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","pivCH","pivFA","pivSL","piCH-X","piFA-X","piSL-X","piCH-Z","piFA-Z","piSL-Z","piwCH","piwFA","piwSL","piwCH/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Carlos Estevez",14542,"2024-06-17","MIL",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.5061001470459,102.403901559937,0,0,0,1,0,0,0,0,5,8,13,0.0747899934649467,0,0.0747899934649467,0.508000016212463,0.0515474379062653,0.973600029945374,1.51400005817413,1.51400005817413,NA,0,1,0.0773023217916489,-0.000484335796780894,1,0,0.46153846,96.66666667,0.53846154,91,NA,NA,NA,NA,NA,0.217610687017441,0.548348367214203,NA,NA,3.62684478362401,7.83354810306004,NA,NA,0.2,0.625,0.46153846,0,0.8,0.66666667,0.61538462,0.66666667,0.15384615,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.527339840294543,NA,NA,NA,NA,NA,NA,54.59284,59.24805,66.07135,47.90898,45.36272,53.1275,52.37647,53.39052,62.67963,-0.02223,4.04375,NA,NA,NA,NA,NA,NA,103.84,108.5,108,113.22,93.84,104.4,108.890769230769,100.606153846154,106.061538461538,0.46153846,0.53846154,NA,NA,96.4666646321615,90.7428588867188,NA,NA,-5.56403795878092,2.30137089320592,NA,NA,10.447478612264,2.02741077968052,NA,NA,0.261240087449551,0.55571997538209,NA,NA,4.35400145749251,7.93885679117271,NA,NA,0.25,0.55555556,0.46153846,0,0.8,0.66666667,0.69230769,16,NA,0.46153846,0.53846154,NA,96.6135864257812,90.9024047851562,NA,-5.00073337554932,2.84280558994838,NA,9.15926806131999,0.863231590815953,NA,0.261240087449551,0.55571997538209,NA,4.35400145749251,7.93885679117271,0.2,0.625,0.46153846,0,0.8,0.66666667,0.61538462,2,80.1108779907227,41.193733215332,0,0,84.9286,0,0,"2024-06-17",0
"Carlos Estevez",14542,"2024-06-15","@SFG",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.0266384101804,15.0336680287444,0,0,0,1,0,0,0,0,5,7,12,0.191259995102882,0,0.191259995102882,0.474000006914139,0.0503987222909927,2.55999994277954,3.396399974823,3.396399974823,NA,0,1,0.0748029500246048,-9.2012767621788e-05,1,0,0.58333333,96.14285714,0.25,90,NA,NA,0.16666667,87.5,NA,0.617738962173462,0.225190564990044,NA,-0.0717987865209579,8.82484231676374,7.50635216633479,NA,-3.5899393260479,0.16666667,0.66666667,0.41666667,0,0.75,0.6,0.5,0.33333333,0.16666667,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.74825606096572,57.36241,52.70584,64.42731,NA,NA,NA,46.21389,52.13971,35.9049,75.58772,37.54137,78.90933,55.23772,47.36627,53.17108,-0.19999,3.77711,98.9,100.34,88.4,NA,NA,NA,92.4,112.96,108.8,111.22,131.36,154.54,98.1883333333333,115.456666666667,116.835,0.58333333,0.25,NA,0.16666667,95.971426827567,89.8666687011719,NA,87.5999984741211,-5.66697365897042,2.89323170979818,NA,-8.0385799407959,9.51253400530134,2.42459472020467,NA,4.74445819854736,0.625284016132355,0.227689974009991,NA,-0.0731270276010036,8.93262880189078,7.58966580033302,NA,-3.65635138005018,0.2,0.57142857,0.41666667,0,0.75,0.6,0.58333333,14.11111111,0.16666667,0.58333333,0.25,88.2232971191406,96.5789882114955,90.4697062174479,-7.81428480148315,-5.44914845057896,3.18178653717041,3.88774991035461,8.67452130998884,1.56169430414836,-0.0731270276010036,0.625284016132355,0.227689974009991,-3.65635138005018,8.93262880189078,7.58966580033302,0.2,0.57142857,0.41666667,0,0.75,0.6,0.58333333,1,91.4903793334961,37.964656829834,0,0,91.4904,0,0,"2024-06-15",0
"Carlos Estevez",14542,"2024-06-14","@SFG",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.5061001470459,102.403901559937,0,0,0,1,0.5,0,0,0,5,12,17,0.0853880047798157,0,0.0853880047798157,0.474000006914139,0.0503987222909927,1.13813328742981,1.75639998912811,1.75639998912811,NA,0,1,0.0754616633057594,-0.00043705439317486,1,0,0.70588235,96.41666667,0.23529412,88.25,NA,NA,0.05882353,89,NA,0.740697145462036,0.0801804661750793,NA,-0.0373910665512085,6.17247621218363,2.00451165437698,NA,-3.73910665512085,0.22222222,0.75,0.47058824,1,0.66666667,0.75,0.47058824,0.33333333,0.11764706,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,-1.54286177726639,47.50133,58.41733,29.36015,NA,NA,NA,33.40413,38.71216,27.9085,54.4697,44.26861,54.78838,35.04873,36.52855,31.47137,1.05428,5.65851,120.88,113.66,112.52,NA,NA,NA,90.32,95,71.54,119.28,97.92,117.7,98.9317647058823,96.784705882353,84.8117647058824,0.70588235,0.23529412,NA,0.05882353,96.25,88.1750030517578,NA,88.9000015258789,-4.25991725921631,3.09604454040527,NA,-8.4914379119873,9.66562652587891,1.82585144042969,NA,3.78997945785522,0.731935642659664,0.0808911807835102,NA,-0.0380783230066299,6.09946368883053,2.02227951958776,NA,-3.80783230066299,0.33333333,0.625,0.47058824,1,0.6,0.75,0.47058824,16.07142857,0.05882353,0.70588235,0.23529412,89.6109008789062,96.9454752604167,88.8294525146484,-8.70771980285645,-4.05547491709391,3.2505624294281,2.3238799571991,8.77282015482585,0.992986738681793,-0.0380783230066299,0.731935642659664,0.0808911807835102,-3.80783230066299,6.09946368883053,2.02227951958776,0.4,0.57142857,0.47058824,1,0.5,0.75,0.41176471,2,94.0356750488281,57.8345031738281,0,0,95.289,1,0.5,"2024-06-14",0
"Carlos Estevez",14542,"2024-06-09","HOU",1,2024,"LAA","H",31,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.5061001470459,27.173712862954,1,0.5,0.5,0,0,0,2,18,2,10,12,0.138840019702911,0,0.138840019702911,0.508000016212463,0.0515474379062653,1.82406663894653,2.3283998966217,2.3283998966217,NA,0,1,0.0761388167738914,-2.31657672502134e-05,1,0,0.33333333,95.5,0.66666667,88.875,NA,NA,NA,NA,NA,0.373513430356979,0.354707628488541,NA,NA,9.33783575892448,4.43384535610676,NA,NA,0.66666667,0.83333333,0.75,0.75,0.6,0.66666667,0.5,0.66666667,0.25,0,2,0,1,0,1,2,0,1,0,0.5,0,0.5,3.92104189019545,NA,NA,NA,NA,NA,NA,63.44557,41.56549,70.118,59.09738,42.97163,66.91607,64.44102,44.36538,73.79918,-0.77176,2.91945,NA,NA,NA,NA,NA,NA,107.42,136.24,130.26,114.76,111.48,118.7,112.313333333333,119.733333333333,122.553333333333,0.33333333,0.66666667,NA,NA,95.2999954223633,89.0124969482422,NA,NA,-3.98779034614563,3.36493253707886,NA,NA,10.2599906921387,2.0758843421936,NA,NA,0.419887099415064,0.359048165380955,NA,NA,10.4971774853766,4.48810206726193,NA,NA,0.5,0.875,0.75,1,0.57142857,0.66666667,0.66666667,15.33333333,NA,0.33333333,0.66666667,NA,95.5355987548828,89.2403717041016,NA,-3.55345249176025,4.09183740615845,NA,9.28769493103027,0.731369316577911,NA,0.419887099415064,0.359048165380955,NA,10.4971774853766,4.48810206726193,0.33333333,0.88888889,0.75,1,0.625,0.66666667,0.75,2,76.5769348144531,-20.128999710083,0,0,96.851,1,0.5,"2024-06-09",0
"Carlos Estevez",14542,"2024-06-04","SDP",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,3,6,9,0.0747899934649467,0,0.0747899934649467,0.508000016212463,0.0515474379062653,0.973600029945374,1.51400005817413,1.51400005817413,NA,0,1,0.0773023217916489,-0.000484335796780894,1,0,0.55555556,96,NA,NA,NA,NA,0.44444444,89,NA,0.299341231584549,NA,NA,0.412390500307083,5.98682463169098,NA,NA,10.3097625076771,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,0.33333333,0.11111111,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,1.00365726913141,67.42953,38.74036,74.65357,NA,NA,NA,30.67852,58.57913,25.80037,NA,NA,NA,43.44615,48.42961,48.85658,0.53258,4.87596,82.02,110.08,98.5,NA,NA,NA,90.64,88.6,89.44,NA,NA,NA,86.8088888888889,98.1466666666667,93.4666666666667,0.55555556,NA,NA,0.44444444,95.8799987792969,NA,NA,89.1999969482422,-4.95376129150391,NA,NA,-8.28668975830078,10.5086280822754,NA,NA,5.40291500091553,0.345146153122187,NA,NA,0.417334023863077,6.90292306244373,NA,NA,10.4333505965769,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,14.83333333,0.44444444,0.55555556,NA,89.2326049804688,95.9379760742188,NA,-7.62025737762451,-4.14423789978027,NA,3.5189049243927,8.86783752441406,NA,0.417334023863077,0.345146153122187,NA,10.4333505965769,6.90292306244373,NA,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,3,91.8858947753906,20.2641906738281,0,0,97.4499,1,0.33333333,"2024-06-04",0
"Carlos Estevez",14542,"2024-06-03","SDP",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.5061001470459,27.173712862954,2,0,1,0,0,0,0,0,3,7,10,0.163921982049942,0,0.163921982049942,0.508000016212463,0.0515474379062653,2.14499998092651,2.87979984283447,2.87979984283447,NA,0,1,0.0765303373336792,-0.000109832201955429,1,0,0.6,97.33333333,0.1,89,NA,NA,0.3,89,NA,0.184507757425308,0.0389156937599182,NA,0.46705961227417,3.0751292904218,3.89156937599182,NA,15.5686537424723,0,0.42857143,0.3,NA,0.66666667,0.66666667,0.7,0.66666667,0.1,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,-0.222208706661812,73.21842,41.06405,80,NA,NA,NA,53.80586,52.18992,53.40287,80,42.4382,80,65.97111,45.79377,75.40771,-0.86681,2.77688,76.94,133.5,123.42,NA,NA,NA,94.62,105.42,92.78,101.92,51.36,61.94,90.046,108.438,98.888,0.6,0.1,NA,0.3,97.2833353678385,89.3000030517578,NA,89.2666625976562,-5.85755920410156,2.65105962753296,NA,-7.32857767740885,9.62235196431478,2.25821113586426,NA,4.77188777923584,0.185848705470562,0.039364367723465,NA,0.473485887050629,3.09747842450937,3.9364367723465,NA,15.7828629016876,0,0.42857143,0.3,NA,0.66666667,0.66666667,0.7,16.42857143,0.3,0.6,0.1,89.3137003580729,97.3741455078125,89.3768005371094,-6.70559310913086,-5.32309659322103,3.13906002044678,3.33115005493164,8.41319847106934,0.984013020992279,0.473485887050629,0.185848705470562,0.039364367723465,15.7828629016876,3.09747842450937,3.9364367723465,0,0.5,0.3,NA,0.66666667,0.66666667,0.6,2,98.2836151123047,-0.572599589824677,0,0,104.334,1,0.5,"2024-06-03",0
"Carlos Estevez",14542,"2024-05-28","NYY",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.0388387042722,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,4,8,12,0.163921982049942,0,0.163921982049942,0.508000016212463,0.0515474379062653,2.14499998092651,2.87979984283447,2.87979984283447,NA,0,1,0.0765303373336792,-0.000109832201955429,1,0,0.41666667,96.6,0.25,91,NA,NA,0.33333333,90,NA,0.20242615044117,0.212085232138634,NA,0.297220349311829,4.04852300882339,7.06950773795446,NA,7.43050873279572,0.25,0.75,0.41666667,1,1,1,0.33333333,1,0,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,1.00365726913141,27.50783,29.55029,22.18356,NA,NA,NA,34.14483,46.90508,33.98566,63.92567,28.30878,78.52234,33.15319,35.50167,37.31119,1.17204,5.83515,57.44,115.02,98.46,NA,NA,NA,99.7,110.2,102.16,118.72,74.74,86,90.3683333333333,102.941666666667,96.8866666666667,0.41666667,0.25,NA,0.33333333,96.5400024414062,91.1333312988281,NA,90.0500030517578,-4.8956615447998,2.79819965362549,NA,-6.91639184951782,9.93585662841797,2.31108808517456,NA,6.53360176086426,0.204442325979471,0.214739695191383,NA,0.301086630672216,4.08884651958942,7.15798983971278,NA,7.52716576680541,0.28571429,0.6,0.41666667,1,1,1,0.41666667,14,0.33333333,0.41666667,0.25,90.2132720947266,96.7084228515625,91.2886352539062,-6.43202257156372,-4.33562202453613,3.69370651245117,4.95414733886719,8.65795211791992,0.827513376871745,0.301086630672216,0.204442325979471,0.214739695191383,7.52716576680541,4.08884651958942,7.15798983971278,0.28571429,0.6,0.41666667,1,1,1,0.41666667,3,90.4618326822917,14.3949356079102,1,0.33333333,101.686,1,0.33333333,"2024-05-28",0
"Carlos Estevez",14542,"2024-05-21","@HOU",1,2024,"LAA","A",31,0,1,0,1,0,0,0,0,0,0,0,0.1,3,1,1,0,0,1,1,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,1,1,0,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0.5,6.00000625849423,0.5,0.5,12.1664891660311,-12.1664891660311,16.7025191161447,0,293.436390018189,413.672612664399,0,0.5,0,0.5,0,0,0,0,2,7,9,-0.19336399435997,-0.19336399435997,0,-1.06900000572205,-0.113301537930965,3.36566662788391,2.61779999732971,2.61779999732971,NA,0,1,-0.0489081963896751,-0.00854371900740727,0,1,0.77777778,95.85714286,0.22222222,89,NA,NA,NA,NA,0.44444444,-0.357140839099884,0.143011167645454,NA,NA,-5.1020119871412,7.15055838227272,NA,NA,0.6,1,0.77777778,0.66666667,1,0.85714286,0.44444444,0.33333333,0.11111111,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,16.8901858941669,NA,NA,NA,NA,NA,NA,80,38.81144,80,32.5446,42.52346,30.00746,78.62075,33.56578,80,-1.65269,1.59806,NA,NA,NA,NA,NA,NA,97.28,147.06,134.92,120.76,92.48,98.04,102.497777777778,134.931111111111,126.724444444444,0.77777778,0.22222222,NA,NA,95.8428606305804,88.6999969482422,NA,NA,-6.55515888759068,1.64341950416565,NA,NA,9.33429064069476,2.83267259597778,NA,NA,-0.36306981369853,0.144624400883913,NA,NA,-5.18671162426472,7.23122004419565,NA,NA,0.75,0.8,0.77777778,0.66666667,1,0.85714286,0.55555556,20.42857143,NA,0.77777778,0.22222222,NA,96.1916678292411,89.0430450439453,NA,-5.92928150721959,2.23967003822327,NA,8.13712310791016,1.20531797409058,NA,-0.36306981369853,0.144624400883913,NA,-5.18671162426472,7.23122004419565,0.75,0.8,0.77777778,0.66666667,1,0.85714286,0.55555556,2,97.9029541015625,25.1202983856201,0,0,100.019,2,1,"2024-05-21",0
"Carlos Estevez",14542,"2024-05-20","@HOU",1,2024,"LAA","A",31,0,0,9,1,0,0,0,0,1,0,0,1,6,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0,0,2,2,1,0,0,0,0,0,0.16666667,-0.16666667,8.17806240596689,0,0.4,3,0.4,0.66666667,6.1664797782898,2.8335202217102,9.19049659073353,219.539299462587,147.837946540112,226.79174951669,1,0.2,0.4,0.4,0,0,0,0,9,13,22,0.0380860045552254,-0.0973879992961884,0.135473996400833,-0.523000001907349,-0.0554319024085999,1.26610004901886,0.863800048828125,0.863800048828125,NA,0,1,-0.0559269972145557,0.0860083518316252,0,0,0.45454545,96.9,0.36363636,90.5,NA,NA,0.18181818,90,NA,-0.528885424137115,0.341586321592331,NA,-0.342801153659821,-5.28885424137115,4.26982901990414,NA,-8.57002884149551,0.25,0.7,0.45454545,0.33333333,1,0.8,0.45454545,0.66666667,0.09090909,1,2,2,0,2,3,5,0.2,0.4,0.4,0,0.4,0.6,6.18732504729687,20,36.07202,20,NA,NA,NA,52.84075,53.83511,56.48266,39.42225,42.76038,39.91333,28.9082,46.83841,34.01122,1.43577,6.23075,54.06,-37.82,-60.66,NA,NA,NA,107.06,99.74,101.34,100.48,102.66,119.16,95.0309090909091,75.7909090909091,78.3654545454545,0.45454545,0.36363636,NA,0.18181818,96.9299987792969,90.5,NA,90.0250015258789,-5.15261268615723,2.25831365585327,NA,-6.78135776519775,10.4472183227539,2.89061546325684,NA,6.05899333953857,-0.538543451577425,0.345597546547651,NA,-0.351200524717569,-5.38543451577425,4.31996933184564,NA,-8.78001311793923,0.27272727,0.63636364,0.45454545,0.33333333,1,0.8,0.5,19.3125,0.18181818,0.45454545,0.36363636,90.2928237915039,97.2271423339844,90.7837982177734,-6.30085468292236,-4.74959182739258,2.756023645401,4.19687747955322,9.20144119262695,1.56693363189697,-0.351200524717569,-0.538543451577425,0.345597546547651,-8.78001311793923,-5.38543451577425,4.31996933184564,0.3,0.58333333,0.45454545,0.33333333,1,0.8,0.54545455,5,92.8510681152344,13.6659042358398,1,0.2,98.4477,1,0.2,"2024-05-20",0
"Carlos Estevez",14542,"2024-05-18","@TEX",1,2024,"LAA","A",31,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,1,1,0,1,0,2,9,4.5,4.5,2,0,0,1,2,1,0,0,0,0,0.28571429,0.14285714,0.14285714,4.05958622174904,0,0.166666666666667,1,0.25,1,2.6664797782898,-2.6664797782898,4.17848818451166,0,62.9056540649656,102.105161598471,0.5,0.25,0.25,0.5,0,0,0,0,10,14,24,0.618056058883667,-0.134484022855759,0.752540051937103,2.21799993515015,0.230321899056435,3.71055006980896,2.59439992904663,2.59439992904663,2.59439992904663,1,1,0.150345265865326,0.0162219673631123,1,0,0.70833333,96.64705882,0.125,89.66666667,NA,NA,0.16666667,90,0.16666667,0.192463174462318,0.293184757232666,NA,0.283438384532928,1.13213632036658,9.77282524108887,NA,7.08595961332321,0.08333333,0.75,0.41666667,1,0.66666667,0.7,0.5,0.57142857,0.125,2,0,2,1,3,0,4,0.5,0,0.5,0.25,0.75,0,3.24965280928458,30.01854,48.34422,25.7342,NA,NA,NA,31.49946,47.15549,20.58617,80,45.88485,80,31.6952,43.52334,26.01922,1.26262,5.97102,76.08,99.4,95.88,NA,NA,NA,87.48,88.08,81.86,104.62,132.6,145.82,87.7225,95.5316666666667,92.1916666666667,0.70833333,0.125,NA,0.16666667,96.5470616957721,89.5999959309896,NA,89.9499969482422,-5.4056760002585,2.30209938685099,NA,-8.1177806854248,9.03212064855239,1.76692644755046,NA,3.63552808761597,0.191568620502949,0.296952560544014,NA,0.287620089948177,1.12687423825264,9.89841868480046,NA,7.19050224870443,0.09090909,0.69230769,0.41666667,1,0.66666667,0.7,0.54166667,16.5,0.16666667,0.70833333,0.125,90.1282958984375,96.7270436006434,89.7344360351562,-7.30937480926514,-4.63011169433594,2.89349333445231,2.13095855712891,8.16142901252298,0.864775498708089,0.287620089948177,0.191568620502949,0.296952560544014,7.19050224870443,1.12687423825264,9.89841868480046,0.16666667,0.66666667,0.41666667,0.5,0.75,0.7,0.5,4,80.5561676025391,35.2035903930664,0,0,100.613,1,0.25,"2024-05-18",0
"Carlos Estevez",14542,"2024-05-15","STL",1,2024,"LAA","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.5061001470459,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,12,16,0.006268001627177,-0.00405605183914304,0.01032405346632,0.508000016212463,0.0515474379062653,0.097680002450943,0.162799999117851,0.162799999117851,NA,0,1,0.0258945170789957,0.0382742121378665,0,0,0.5625,96.77777778,0.375,89.33333333,NA,NA,0.0625,89,NA,-0.143127903342247,0.353207319974899,NA,0.054188709706068,-1.59031003713608,5.88678866624832,NA,5.4188709706068,0.16666667,0.7,0.5,1,0.71428571,0.75,0.625,0.75,0.125,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,3.00812576128747,57.15444,41.14717,63.18356,NA,NA,NA,72.68711,57.44261,79.44894,34.42532,46.34204,34.46373,60.46648,52.17877,65.52156,-0.52483,3.28985,83.82,86.96,70.9,NA,NA,NA,103.86,120.94,126.34,118.88,68.34,80.86,108.24,99.09125,105.82,0.5625,0.375,NA,0.0625,96.6888902452257,89.2166646321615,NA,88.8000030517578,-4.89678743150499,3.24349117279053,NA,-8.08659744262695,10.3971616956923,1.19157473246257,NA,5.37242841720581,-0.146473716944456,0.357213608920574,NA,0.054773960262537,-1.62748574382729,5.95356014867624,NA,5.4773960262537,0,0.66666667,0.5,NA,0.75,0.75,0.75,15.45454545,0.0625,0.5625,0.375,89.060302734375,96.9223429361979,89.4184366861979,-7.40855979919434,-4.09004550509983,4.02563158671061,3.84096002578735,8.9372812906901,-0.200728495915731,0.054773960262537,-0.146473716944456,0.357213608920574,5.4773960262537,-1.62748574382729,5.95356014867624,0,0.66666667,0.5,NA,0.75,0.75,0.75,3,81.7611490885417,11.6705856323242,0,0,98.2343,1,0.33333333,"2024-05-15",0
